"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"lp__"
1.89183236499426	1.6988179049043	1.901346214572	1.68509272976673	1.820217017614	0.1664674854607	-0.0896258327052621	-0.119096212114388	0.00605182565249751	0.17368227320762	25.9054159662246	1.76870674799039	-0.0149104063906746	49.9067211970894	57.4190385981419	0.0606365949020689	1.8503805130503	0.17718712839701	410.944684683494
1.93840043222344	1.66609943423049	1.93570705021705	1.66184138534958	1.82006680529494	0.120232582827619	-0.0683211879672286	-0.121491935723516	0.0227202886009821	0.181452474818818	23.1857719626148	1.81950337326636	0.0437229105405593	52.1052705976984	44.5846750451123	0.0774608998475685	1.92084248060968	-0.104421492275425	408.867101648427
1.90526124229207	1.76335217136665	1.92779103650356	1.66808122171769	1.81783617752286	0.157382037746498	-0.109515306361575	-0.141809321774943	0.0318331474366866	0.172800766168362	26.779094586297	1.82612786805465	0.00752512500185162	56.9659428482524	61.745907559893	0.0614742586001429	1.92653573044856	-0.193893939126621	408.926616206435
1.97089617457917	1.63233808475417	1.92196011614471	1.59614213845452	1.79883812149056	0.0721036293782912	-0.0399017547277586	-0.136669055098146	0.0680647177819624	0.220309288157219	23.4139897180819	1.76445964660315	0.0113862004596849	48.901016682799	39.3964633254223	0.0643042297411078	1.86109523960358	0.286592005099656	405.132358345011
1.93649797150949	1.68884623788022	1.92902457158552	1.6353931438631	1.81960306809481	0.124554805459719	-0.058118237064753	-0.151353840120065	0.0593175352180128	0.186380430038213	23.9832812197336	1.76125012334601	0.150629247415199	51.3126914941432	49.091225614575	0.0697204641095335	1.87649316025113	0.165335103319004	408.948635804135
1.93542342365481	1.65869780829388	1.82436778242818	1.77495701356368	1.80967777487552	0.112881630551309	-0.0443242120676675	-0.0946610039404541	-0.0650988677209706	0.205026029168652	26.0229374449551	1.71150004968451	-0.0530542521908243	51.0434444022236	50.0954776599866	0.0534882895126977	1.80853182796496	-0.0791703182959823	404.925851595691
1.94559087883044	1.87047361677645	2.0399222491751	1.69210772353827	1.83041637369802	0.100022309426255	-0.165738440425247	-0.168884253222867	-0.0104380971140537	0.179042442183947	23.1672714887437	1.90396837142375	-0.0917707142491478	57.9279397513247	49.0791996966215	0.086182760728732	2.01305943339535	0.160332481218698	402.466966050013
1.9111741729195	1.8177647122103	1.9456887017289	1.69507735783134	1.8056233674859	0.145994016211648	-0.134614854822535	-0.167135880901887	0.00899690497665149	0.190322614014772	25.2358515958042	1.83478043859513	-0.154813832306318	54.4696926684143	52.2923357917839	0.076553913804822	1.93562202779166	-0.390863563692516	406.707342016726
1.84908499324066	1.79865065399819	1.9897606918677	1.65557531196259	1.84100244491218	0.219905501449979	-0.121868738622034	-0.156658518933417	0.0368570634269077	0.167555915992639	23.5624171920053	1.82672141994599	0.140168244533787	48.6246897428203	46.7260902268788	0.0558966199190935	1.9297116013151	0.200624090051339	407.420004202363
1.90870879686171	1.78633383514505	1.9619462441634	1.66505235716792	1.82353152238915	0.157113181665721	-0.115954058262381	-0.143054000882675	0.0401974747618849	0.188575846398511	24.1308520973569	1.79243820895737	-0.0458037402833058	57.2744622857628	49.9385689857678	0.0762543864034461	1.87931512086103	0.192303619638044	410.125146110653
2.02897153679927	1.85328924687578	1.85879008892084	1.64306021701705	1.8168869381485	0.0288936172095969	-0.159543269968728	-0.111339974240611	0.0270874790022561	0.187938717768611	24.7734146533953	1.90746044389404	0.0158139384266747	46.4874144320317	51.1661900046875	0.048601061787447	2.02647283413506	0.00996561423836525	403.357394300222
2.00386700248781	1.85519684505102	1.88763034457715	1.63765896756899	1.80789070910598	0.0421322467807913	-0.151080480894566	-0.102273712485534	0.0511260915801965	0.191756847332148	25.0844390230087	1.9917607070703	0.062094328584639	43.5607059786187	54.1748109794232	0.0546611599678543	2.11519003770308	0.139593829620536	402.879007566677
1.82874581050344	1.74075759030644	1.90490407189637	1.70019962868185	1.8328887896533	0.226827959067904	-0.109753749916112	-0.119309210843982	-0.00484246248163215	0.159668644388283	25.1463805784622	1.75483346069552	0.0773995192645868	44.7499917345938	44.0373766256261	0.0563258299227889	1.85925394676184	0.174007712418233	409.151087296168
1.84763159032719	1.73607856072157	1.91094540530578	1.71486837070555	1.84744032904115	0.231292830582209	-0.107873092643021	-0.123695171902321	0.00194202908078052	0.146245343868756	25.2305773096547	1.69855848575555	0.0622502034536174	43.6599218692999	44.2090358424343	0.0571433361642203	1.78240795558568	0.135967442244454	406.574307318217
1.97379468088552	1.74575323402692	1.92618992792163	1.67322364138614	1.79613950005459	0.100067964639238	-0.0982658694403441	-0.148785011529934	0.00332345585244474	0.210739914403948	24.7405823351188	1.72244720788908	0.043868215729696	53.2290155863236	53.488073793806	0.0845839163929386	1.8125984131741	0.00757784893671675	407.002856269063
1.85958135492655	1.69765965811838	1.87361646387326	1.76757041116567	1.84627405572204	0.196789896315227	-0.0672632854047947	-0.111279444538572	-0.0404512657779034	0.157287291391725	24.7202088972588	1.91114085507073	-0.0191754688435888	49.0418779019014	47.4996872298329	0.0510611064077168	1.98963892990471	-0.0142638184714164	407.965708969046
1.87620516699905	1.69638631387282	1.89846640445121	1.67083139307715	1.87198417905768	0.192369013411753	-0.0690200161665587	-0.121691900343377	0.0427479514129024	0.127885087849669	25.2065488136487	1.83412422971737	0.17963137862987	42.6534923161235	53.2589920230235	0.0507168377061302	1.95305005593645	0.283319059744703	404.263758136265
1.86726538541794	1.69190039366971	1.90472674572978	1.6813838784708	1.86546174997738	0.198057937165971	-0.060148253771467	-0.124579769378942	0.0454747549332157	0.125677387072469	25.2261215505531	1.83582967232483	0.182333917228106	43.1886679251445	52.7303043611657	0.0508528623815769	1.96031737375115	0.143436590382492	403.230304566198
1.90092526125569	1.7961888363637	2.02918305686748	1.66155668436745	1.80986424148102	0.147722503518837	-0.130209820142591	-0.188699431382161	-0.0174346390109917	0.172947000885293	24.1431933394157	1.82424054705533	-0.170240757589241	58.3879750308483	46.3619159017109	0.0830113028297745	1.89553066165837	-0.36568043659051	401.244564915672
