"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"
1.84368249812774	1.85831484290077	1.82417689121938	1.83854714204488	1.8472497483904	0.583316909496605	0.599155946162789	0.636316020310504	0.350954228868164	0.617902688089802	26.8338458638568	1.74128642052292	0.549864589739017	51.4321225803157	52.5427790049648	0.127703681347201	1.81564709784257	0.540774429234301
1.70187835661122	1.67491264994463	1.70996506636907	1.67788620127591	1.70984045943934	0.268708979608569	0.234103049825866	0.439922508629633	0.253308508327871	0.392688253734446	30.8174666529038	1.59859449136359	0.415189964550493	45.3500257369203	44.3948251893047	0.0181254991603982	1.6796117366825	0.312583506880479
1.50761959259068	1.52792894073636	1.49700694961707	1.51079362149733	1.50643841419613	0.245178076312682	0.160565910753639	0.324004800894424	0.216371494754575	0.420222148772386	33.6060377263002	1.40983897759767	0.30482761165386	49.3339682018705	52.8428473501582	0.472341786660903	1.49736863917286	0.33982312898889
1.87904521741786	1.85688018384059	1.86965750093386	1.89320836889735	1.89208338168766	0.0174714496968851	0.102239492199935	0.320157848305636	0.249687089972094	0.114007146775108	29.7640335460814	1.77794120273355	0.227088805375848	50.9957759875764	58.5012102762248	0.186240970164874	1.8762363829865	0.0862426074568414
1.89079201603266	1.87373101395422	1.87503840261522	1.89629408835773	1.88770306865449	0.0493765591505692	-0.0334004321005497	-0.0932962698752367	-0.00329063973057757	-0.000378822434590399	25.1869694890538	1.78207987062681	-0.0917776905367085	35.9631768885787	58.0555842468883	0.164097684487887	1.91402025336931	-0.0490565481919103
1.6900745662961	1.69414103867753	1.72749911810748	1.70660612153604	1.69259922068436	0.426390953495297	0.456294251370497	0.516733908286773	0.323930651702344	0.531171667323717	29.7064660646631	1.60822106345063	0.467413637990095	48.4363617876492	52.4550738468475	0.0341676708489748	1.69093134304272	0.726866202953378
1.84320841175277	1.82658648738192	1.82776425519785	1.84753914097548	1.84454946168971	0.434775536944843	0.21460911670419	0.222503016824829	0.326251570216846	0.402835750081006	27.3890623449212	1.7492220542799	0.347041322899037	52.9804529219713	60.3818619721844	0.322992792947861	1.83340733771226	0.362999680812447
1.82393634394423	1.84414642776756	1.85701753262755	1.84391483270129	1.84175950668573	0.124761706908249	0.167862376431344	-0.0239157157503507	0.0863177927594437	0.147910794234306	26.8391594252194	1.74735847160955	0.159844709463054	45.397132563094	51.4609597772753	0.444072755840727	1.8275183509223	0.153649012711654
1.28054353422397	1.29599195346098	1.28880454368776	1.32082592174627	1.28056781421823	0.778337511752702	0.620279462999249	0.451164110685811	0.691053425198991	0.68551699333504	24.3211227451997	1.20894630194973	0.677207464714827	53.6058774942303	62.3097184788056	0.230824398040258	1.28502352131252	0.700417264891294
1.94786831782075	1.92963888376957	1.93930528641903	1.9402033321487	1.9513809640667	-0.294400493365263	-0.223225437624341	-0.227529985844802	-0.399127224561582	-0.282919227802195	30.1884130577394	1.83289895225438	-0.366457997147791	47.7502278272916	48.6714951845471	0.461054047174122	1.94530559815191	-0.368074253960373
1.78859075193144	1.77473840509348	1.79190531016334	1.79364982543677	1.79527802808168	-0.0425719715002884	-0.121180156128114	-0.148322589187971	-0.276374286574729	0.031948884281253	30.5103528136857	1.68558945543821	-0.114825648243243	55.7179972319691	49.8284457243289	0.0949659962985086	1.78621531977821	-0.271037033465444
2.01612387368704	2.00210210376005	1.97444708865763	1.96425323705134	1.98828938709236	0.41475225025132	0.322259629816044	0.473511852770403	0.290760016085576	0.375962483446846	23.8876850081012	1.87771796192752	0.352080720683337	36.5474140196453	41.7001907763773	0.294908996141597	1.99085179484597	0.272586386407872
1.4157246572946	1.438291155678	1.41901664685771	1.41254238528998	1.3936217299438	0.0477232210404305	-0.24950921688174	-0.0742967537688274	-0.104555147675287	-0.113624665655466	22.9561123808059	1.31822055565995	-0.0836399751943132	47.7710856031619	57.4030160149271	0.324059457224381	1.43603616416829	-0.00438488756628414
1.68604827889473	1.65596863791177	1.6683385773557	1.69428196312623	1.68761993394492	0.0151200063821531	0.00317988848948338	0.746885359248985	0.12253251032543	0.47503637851408	26.4526512794463	1.57735666128157	0.322351502886728	50.3700798887441	41.4884952573991	0.421704846092787	1.68460283517676	0.143953837080352
2.04374257010439	2.01204619678136	2.0361484701119	2.01623461026034	2.023348048437	0.357611900336756	0.255949645262398	0.610914367188259	0.755375422252009	0.379275254166439	28.6442943487909	1.93309335505379	0.464800680860183	57.0568290371648	35.2914512549674	0.0704210575466095	2.0351153038876	0.286319954599348
1.98954329890582	1.99763073351884	2.02966142921332	2.02147692202626	2.02688944239298	0.135115164369144	-0.126896008964019	0.0067269107668438	-0.00484727694096686	0.246636355954772	29.8245510939502	1.90640582854459	0.0340934491986968	44.0732633705506	49.91949709577	0.0578654419986662	2.00915960095643	0.22816669724254
2.1885719655299	2.20333191338766	2.17876874238487	2.21345249312964	2.19236576460862	0.293351779100016	0.278597617743105	0.339004975130196	0.124527309559493	0.330578069357632	28.0477054186366	2.10338611784569	0.264217999824631	49.3302682659916	47.699274404849	0.225569058861089	2.19549882116028	0.132550919216197
1.91623733941275	1.91902797643526	1.94100685387714	1.93269242805663	1.9039276272963	0.0109159086830441	0.199387834648691	-0.0178979605973958	0.0975523646033124	-0.036187330508129	29.7777002859967	1.82552283739229	0.00515486644724783	50.1458236321622	50.2474563272433	0.06848936825529	1.90003801609419	0.313054587167437
2.06431180980035	2.05524884106087	2.05213655777406	2.05171610718114	2.06154173253292	-0.615778606922056	-0.553827068708893	-0.430018056877326	-0.560058112465783	-0.438697638562564	24.2592976468447	1.9667036354831	-0.442235598814485	51.2675773515711	46.9691865852247	0.0378452531316745	2.08132665537401	-0.567105737854288
1.66460487070272	1.65335497891397	1.63451021765507	1.61860068572152	1.65256035623351	0.33298494352602	0.222152536388276	0.172439636055436	0.320349550782435	0.207132791080737	25.7736071817498	1.53363271676707	0.178683377275276	40.7498994183833	58.750083011031	0.130165628015177	1.63353908488287	0.278192439617294
2.20638646310088	2.18587573448165	2.1790464897575	2.17460940401456	2.17339704361398	0.16630999922306	0.415408408367038	-0.0484285702037567	0.0465587372441851	0.101094390506498	27.8611121546258	2.09858106913753	0.109107997958192	58.7616537380719	52.5417405939487	0.406511051794491	2.19979941152653	-0.0799699534646973
1.84671300877364	1.82133339776831	1.84383896580963	1.83758578040826	1.83844625687814	-0.288980598692394	-0.374021325466784	-0.544378269575099	-0.674344886879438	-0.585506515843331	28.1969846321274	1.73930622313242	-0.481368771404207	58.8382191409656	52.6680798070415	0.254127065816395	1.83783757088491	-0.606718495633468
1.85070897934475	1.84208656217956	1.81862540638825	1.84812394002641	1.8532560023933	0.247009882898676	0.0314562049131312	-0.0500076764113214	0.128265426855621	0.0724411814085011	31.5084730926159	1.73804880426687	0.139735608905839	48.8706139370433	48.8073027685228	0.347262293037287	1.85415541153216	0.334907892443911
1.78463582928016	1.80486319945755	1.81031540203029	1.78029832924681	1.77360642060107	-0.324595553374361	-0.188685634351385	-0.163481152654054	-0.30705776493985	-0.244934499071165	26.5958879488586	1.70445668546691	-0.178323430473524	61.4636656306203	57.7794438676973	0.178593723037774	1.77727572643693	-0.362247157479192
1.35122323992692	1.38287146510323	1.3580678507545	1.35139906127681	1.37756846369697	0.511184434059782	0.726099020634974	0.467904966377784	0.504133017966383	0.626825750916889	25.1295885653475	1.27450101286803	0.549144550817936	59.6329226021133	63.6518353451747	0.228611892396874	1.35356443632558	0.607875470247208
1.92483471411367	1.92599951679796	1.8934851355927	1.89953704695122	1.91614511289915	0.0534167852278685	0.184798270173383	0.151418036812558	0.139981676011393	0.216266163917587	29.4610564099212	1.80447324874874	0.111797647968211	41.0560648251634	48.4997981752001	0.427875279354525	1.88268966454026	0.110672434449166
1.34885652460768	1.33280915766337	1.33484803585021	1.3494617570327	1.3523555046912	-0.2490606008303	-0.706263004942193	-0.274811547356136	-0.547860078922266	-0.139449837162086	28.0037882123438	1.24161907317549	-0.280025927744148	55.765653996883	46.0960511370632	0.223319062825963	1.34809265815932	-0.447582840608882
1.62829012951318	1.66161499276208	1.62502245308884	1.62839116752077	1.63725835403043	0.492505454100468	0.0747298998713529	0.171993759386137	-0.0137390136186227	0.156036511952882	31.567407590296	1.54135004921021	0.183042410755669	45.4865269238472	45.5361600144096	0.251692525178919	1.6612438624689	0.128768881525302
1.8404932833665	1.82516783339552	1.83156664017113	1.82075307484638	1.82335267261768	0.436776445101066	0.613991476031275	0.414324631398308	0.768306222601011	0.644891647354754	32.4432885445406	1.75930482247673	0.484359088832073	71.2752580734254	45.7508066078371	0.387145678417072	1.84018181629388	0.466877047579564
1.17932350049612	1.18936135240409	1.17836701195414	1.17164288156359	1.18324271737107	-0.00433692731611768	-0.146669556753029	-0.0808218617848982	-0.216815568107594	-0.11327862185535	22.9918722069649	1.10234468073773	-0.101610369705089	53.730029658851	40.7186437601314	0.385268021902558	1.2135237926288	-0.0488185247600758
1.6965855775557	1.69366951172899	1.68934345268664	1.66669402736275	1.697789920811	0.599201657806618	0.383707778563301	0.118140904373813	0.37959207046531	0.352765562172564	21.5005055406899	1.58410924677443	0.304703465479012	51.0256719836382	41.6603585764985	0.11191821895771	1.66144816421904	0.313994282231629
1.76144832561315	1.74269079975438	1.75204896879138	1.73432569702423	1.72650082979445	0.147391803473918	-0.0557915374537713	0.107240467795294	0.0638128921638631	0.290570336040907	27.9393397088874	1.64969912030557	0.0853136760657274	54.390917370281	43.7505300797143	0.219139852722188	1.72317547194156	-0.195608669060124
1.6751390960559	1.65414996752575	1.70210181668077	1.67438710318936	1.69515711817659	0.232402021663011	0.13441609303893	0.350233043054388	0.299873452049581	0.100241772916267	24.6574774269393	1.58139481013936	0.286128650541347	47.9210766410058	44.9318415487023	0.085954649323644	1.66497536818782	0.282905506121558
