"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"
1.27985535132307	1.26529437764753	1.28769736895179	1.26609290656315	1.29978821912263	-0.21922876071548	-0.294268964753057	-0.192956717518619	-0.26268665765872	-0.272103124879688	62.013015919482	1.18154307542717	-0.214584920187259	40.3377238209157	44.9223048073267	0.0739635046854901	1.27315022634948	-0.386073667477632
1.36361413123352	1.3536562743698	1.35982019070133	1.35073622341052	1.33545257619092	0.0197749218084393	0.0791793580938887	-0.0310430487733064	0.199808677110855	-0.00186695702457224	59.0683144369423	1.25616986236643	0.0471027074393653	52.5174367577993	53.9609336061069	0.421399455629454	1.36982366963701	-0.104407379702698
1.08570231082823	1.08994678102945	1.08532017399804	1.09105311354451	1.0931590325681	-0.279592230537956	0.121831910395353	0.0307488967249861	0.180489375172523	0.0292951364831451	62.3116588155041	0.983472970987933	0.089878559536372	58.2896276781726	44.8764248555561	0.358872257574934	1.07881267539433	0.257436400649071
0.726967815673524	0.71031937221313	0.720541978584544	0.733323471021357	0.728683753696795	0.262178302922865	0.218870605914896	0.328121754213709	0.245472797292378	0.263044428630421	58.8328940341911	0.636193993792964	0.262871958902356	73.9611334452211	55.6410212343391	0.210738223569229	0.722852798753749	0.185689631210845
1.07409742923519	1.0521555688378	1.07092571045532	1.05295143498988	1.08084610398864	-0.128633629157976	0.171549408457191	-0.00545657685234011	-0.0236763018804958	-0.0523658455455834	58.2544071101263	0.977745975147866	-0.0217086180019376	45.5470224871429	50.9050170152713	0.351070320555962	1.09281768171786	-0.171641369057544
1.31474059866335	1.28649475226441	1.30910531990656	1.31968567641499	1.31410231823398	0.189213220444104	0.140525624078023	0.138227882248197	0.199930190833975	0.0536149940839366	65.5644919356271	1.21846238586599	0.141935366777484	55.7189667224254	44.6819760582592	0.0767199225248365	1.29840715175977	0.249721498444483
0.767031028272476	0.760811545136169	0.76943179378709	0.76050739002186	0.763513728620039	0.117231863939346	0.0342865873531558	0.241143602660813	0.0706712348521267	0.351626353404038	60.5546529792885	0.669010640033136	0.252632557909172	54.9695570407368	58.4878527787992	0.446368448616791	0.749471325618285	0.188070572116725
1.14285133620313	1.14029184950158	1.13241459699209	1.15283385004824	1.13198017832403	-0.0434388116086728	-0.0156711089809125	-0.0751569745830043	-0.130727142618457	0.246013076387743	57.2913964455041	1.03542181358706	-0.0125489024862669	50.9349859680611	39.5339174275136	0.431081825668475	1.13342404873663	0.210508370635308
1.18123321039444	1.17745379489581	1.19479504375064	1.19665577182642	1.17830627068714	0.153310675415426	0.157869791514442	-0.00257442622650882	0.0464651524926128	0.140113507241906	61.580934206638	1.08846601014317	-0.0303758490182199	51.8808174791281	51.5968258984448	0.232040822252403	1.19667034750393	-0.109402984198215
1.15843310144369	1.17418152005578	1.14669123415737	1.16555218368427	1.15528138063775	0.0331512628878559	0.226028108507829	0.281903862084316	0.297165219181814	0.386380537378112	60.5857405333712	1.0606339099568	0.232570662596295	42.1537964759891	52.2215722873649	0.475914784208253	1.18202685911372	0.208363004145913
1.27463258981197	1.29116022687877	1.30393907149682	1.3128325047869	1.31477533379184	0.141362572393689	-0.281926006112508	-0.139271498749518	0.0489134064416147	0.103930784847709	66.4195489375455	1.18780473024303	-0.0781129102993172	41.8110413044454	48.6430011947566	0.187358387332792	1.29892595600635	-0.180477061561803
0.534756559498111	0.535183189451328	0.529029946082337	0.528007410854142	0.561574487445171	-0.00149266612517835	-0.403966045364923	-0.213521463955963	-0.588546990966329	0.0849328342497955	57.5849684960574	0.439872993069514	-0.271462312692804	45.2949760729509	47.8869558053885	0.209442951954945	0.536951829714914	-0.100241888330486
0.74078769090829	0.765477168945927	0.727327746453038	0.738153630305067	0.768719132256816	-0.332252973829117	-0.123026299286018	-0.159650970133137	-0.199391448933741	-0.410749990584296	67.0854959824321	0.653294356597945	-0.250741480264689	52.6048863811554	55.8799280490885	0.136152736707188	0.737210918655624	-0.237769722401593
1.1767164902215	1.21926948384205	1.17784792169131	1.18949466209317	1.2094092961063	-0.0678340708642518	-0.19848517240828	-0.0447270624621332	-0.113133824691426	-0.0672518602522145	64.2505510544228	1.0943681656076	-0.088430299564141	44.8789016844668	49.277834478824	0.390807700394402	1.19341863436288	0.0775685165143509
1.13340548008104	1.13189079588218	1.13697873924321	1.15469536728064	1.17706089484408	-0.521178075093455	-0.678324126484721	-0.441953791785814	-0.396956637797984	-0.214626931261267	54.478234199332	1.06112450472728	-0.451487499778013	52.1362373038726	52.962942009277	0.44907215592461	1.14117590217213	-0.453314436478225
0.655818566004336	0.649732918038233	0.646902231530233	0.665117854800611	0.679368338144674	-0.433916813676658	-0.373385078188112	-0.564229171828232	-0.534787256398944	-0.367710216242038	62.5432033183671	0.565213080877041	-0.510516815330836	44.474685421929	53.6262815976418	0.402655340558085	0.670309579083952	-0.117571606831375
0.814215476794488	0.829536248859846	0.826982693268949	0.829902026153247	0.807098614609183	-0.0340653873809443	-0.104141159644729	-0.0623457630123146	-0.254228175541045	-0.10940764829454	57.319322195502	0.7328867665856	-0.0960761725519596	46.6123054635372	77.1240249715936	0.188977117767572	0.851486684027813	0.00242593301909613
0.690579791938606	0.72346682866858	0.684339388017643	0.713646684763535	0.68462825332146	0.116617647175977	0.0631546502240283	0.0571859198626462	0.125631570887498	0.21247086361023	54.2150144104043	0.606895122270367	0.155187614027277	42.2930503850478	53.0466035170582	0.359733678138394	0.735346026310661	-0.0358819440288781
1.00301968395019	1.02369004250976	1.01471890016169	1.00411352571143	1.02288042612381	-0.101638209142713	0.242556430473424	-0.235337725844958	-0.09110215833935	0.00387862389773194	54.9283049079632	0.921201615601861	-0.0955516722872336	45.8680368387278	51.4926438487625	0.141189823459054	1.0261447864207	0.157785162814998
0.997983478129314	1.01977807832449	1.02585549487369	1.03901255245648	1.01156615590545	0.0439600081488313	-0.204492548288012	-0.135014852344845	-0.209984504558631	-0.290999996374223	61.3686404406352	0.916420016914175	-0.188163243372615	46.5311921481585	52.3245286977879	0.184562451146716	1.01011800188267	-0.305189686673883
1.48875172695035	1.48965605057425	1.49248543356293	1.5197908753685	1.49046539899238	-0.130613506784877	-0.0307982548259297	-0.0685830308992245	0.0716688835172134	0.00644957100846211	61.7657434042082	1.4097318617045	0.0539427083381469	42.9367000454208	52.0875301004472	0.0913062129879064	1.53097782989305	0.0375595383122345
1.33480201650689	1.35243793303777	1.30657529157016	1.32602059158119	1.3441473691605	0.753420811497403	0.35940237184499	0.297705628835505	0.269107896170877	0.454519392196737	56.4435940587056	1.22904838957572	0.296946834530808	44.6873089337021	51.2473980298977	0.254756072959407	1.35485394220562	0.139219864849459
1.40351039080673	1.42322907219924	1.41315578456027	1.42091760731173	1.42937573878608	-0.314319299985657	-0.192280226382745	-0.212786820953112	-0.158684755302685	-0.254714140326849	60.9835466761132	1.32634439291976	-0.132270161263023	49.0620975833317	48.4074586446021	0.473027473166754	1.41388032494615	-0.0574478152287598
1.23123924202808	1.26220456555795	1.22714897013657	1.24092477611432	1.25961916656971	0.0803264100501297	-0.0942921295467618	-0.0986009416598742	-0.145074298649153	-0.129492432446725	59.6489144382716	1.12528948353509	-0.129793895362883	35.3063544494111	46.2195239383275	0.0613404075965635	1.24637263123548	0.103460805591858
1.37843932125871	1.34153745897409	1.36524896839906	1.3801367485191	1.34707590475971	0.397317725134576	0.36888724430381	0.327867515581248	0.289928644340999	0.409258883939536	56.5285325351815	1.27268191753398	0.352759555209167	57.7854973432822	61.1486345333613	0.270449298787229	1.37800333274121	0.242092002306942
1.06682673100842	1.07085543559214	1.09722288951663	1.10228083987155	1.09599580714932	0.0598918307164997	-0.168615846959531	0.0461013526749352	-0.326303544384719	0.182326575142507	53.7313976737759	0.98011110287693	-0.00184577910314823	45.2244876780877	55.6028709983163	0.408813676171925	1.09752802968993	0.149453058768744
1.39576722800768	1.40874428234068	1.42658586994539	1.42492155147608	1.4234822774395	0.0385608192194046	-0.13556575892466	0.0432388528155808	0.019871798510668	-0.0497091050285534	54.7131466986407	1.30658990063165	-0.049377214619637	45.1573421498994	57.3022234082947	0.360231975549809	1.39139780556992	0.0577658096891807
1.26194342933761	1.27162851190833	1.30158001297282	1.29362183767967	1.27986211183006	0.264515862661311	0.0295922159949544	0.0947094964301042	-0.234932069302257	0.0407374346845126	59.6577339747195	1.18565273197316	0.172323126085801	51.8069534921482	43.9095798637461	0.280608497854476	1.26658733605487	0.193862988233307
1.02964534270922	1.05607188799453	1.01377630977588	1.02971316739797	1.05305753967124	-0.169782210094995	-0.0527532543527557	0.0925660222547845	-0.185831382622568	0.126026783606308	65.3083942879004	0.928363458010872	-0.059531713915439	43.1090983780884	41.8331986359411	0.0931244203861338	1.04381355203829	-0.00709129072947344
1.00138939198529	1.01706253159055	0.987615120146501	1.00032526518804	0.979877253893191	-0.0298109669767583	0.0516932887113923	0.115326130752126	0.0235096011904025	0.0536576133609542	55.7189171229047	0.904390033359632	0.133324646036238	44.8129341267424	50.5728679285719	0.341128351789451	1.01123756501436	-0.0422207273157507
1.29566832216351	1.26751208040686	1.30036364930796	1.27933305806374	1.29279255889736	0.460891782097637	0.386144112851042	0.0938255164753171	0.206107880878207	0.143586427493129	61.0085538751535	1.19800975699261	0.242145732636629	57.1492828036345	56.5431388974063	0.230481784241941	1.30421056773851	0.36555518205533
0.856160877935193	0.830764307602313	0.828682226613291	0.841402450398516	0.851214374771708	0.0263186775943894	0.0181586628760298	-0.177267514454414	-0.134951651606794	0.229105139491127	61.9263131634333	0.746398565928988	-0.0482078266774641	55.5124278422211	65.8814240568538	0.0564518246589494	0.82702371520846	-0.272953995260947
0.931871921724472	0.958534138388086	0.948564783906535	0.927896854438199	0.937419089627296	0.128897324102162	0.352130811976462	0.422271984375282	0.181779519416963	0.30294289586404	65.9270901135508	0.839342312485048	0.211659842844045	44.9553541849223	57.4025000181546	0.288342088599419	0.915583682811111	0.105799268923885
1.15579454884563	1.12883157106796	1.15784666837516	1.13952584102906	1.14088163880042	0.256301393317334	0.261006111349288	0.117917192873712	0.136891499077067	-0.120099796996608	61.1494246263604	1.05000729371851	0.0833861854212387	49.1728371158647	40.0756919384096	0.293467280100186	1.16652282781914	0.157619038011058
1.22641683863991	1.23844454311117	1.24140842708585	1.23202010095636	1.23535373628205	-0.0296055099079065	-0.338868675324347	-0.147351408617883	-0.525867112575665	-0.231571266719677	60.714482938352	1.11703136056161	-0.195754373805336	44.8918060836064	43.3189933334676	0.117021088285285	1.24138272218403	-0.345702209478852
1.33517270200237	1.31707429900221	1.31633684112181	1.31751676193024	1.33874693625447	0.910313670754055	0.567831575000204	0.915080032034333	0.926976826474298	0.384278256916272	58.9027319748582	1.25119681570296	0.824594557077135	64.0196135978273	45.222190054136	0.450603180915058	1.34454335161498	0.730857787977201
1.02411203200784	1.03347045120854	0.994229733888243	1.02335325854171	1.01388798623487	0.111015346635346	-0.159809097743336	0.028458896717296	0.0202501683546692	-0.262289043761006	64.0797699732772	0.92162927528415	-0.071900947038274	56.1258054223978	49.2918754192587	0.204492466797285	1.01903963780523	-0.27166202051613
1.21153586127137	1.20646956876198	1.18462627438386	1.20114811691355	1.21451175304196	0.473905581842185	0.344854774808207	0.571519304978983	0.245799038087151	0.271426845866336	59.3217709187366	1.1025078993577	0.402896127809233	53.621134512777	55.9104707547173	0.375691124149336	1.20049448644189	0.422768131038161
0.782613773103646	0.760172191496813	0.804748631414271	0.800063244626883	0.80955674133752	-0.243425218176086	-0.0860123154136777	-0.103176453152129	-0.296772114507574	-0.134703826604006	67.06929625317	0.683897288560234	-0.284686427962109	44.3323317902107	37.4073853262055	0.181567945105416	0.772498608795595	-0.290223759646502
1.39161933456382	1.35972023993887	1.36383127495867	1.38037617487465	1.37858513058323	0.117695111155862	-0.237417666111143	0.00406171955566164	0.15761087638495	-0.236990153664105	62.9176379246349	1.28487576526699	-0.068778984547833	51.8362639948585	46.5271495378971	0.148955087787536	1.36779070976242	0.0256400107365157
1.1362079117265	1.1434672551671	1.12408936434671	1.12971531172286	1.10507741439613	-0.165792240252569	-0.142922020334358	-0.0537844683674234	-0.107818778168144	-0.159583188679164	65.7661041588769	1.02949332746635	-0.10800639024912	48.8835269646408	54.7852388399903	0.0808852880523236	1.13873263840994	-0.0450865706432188
0.900120906285617	0.935650333737986	0.915910675761588	0.916345947743515	0.921536602114475	-0.585370908691739	-0.972461582829256	-0.570606350130447	-0.486525158162684	-0.375774091079067	59.8344581601328	0.803932585422332	-0.498439311149276	40.0738658061326	42.2795962055109	0.116079916005429	0.894855815022169	0.0321603408358407
1.05461294143183	1.0484293903496	1.02742904739328	1.05034223338237	1.06122102677822	-0.316496674301356	-0.464571009852017	-0.353963051897812	-0.29517898658804	-0.570289338382934	57.2588567815096	0.95682443144623	-0.396805872985658	57.8589322294032	48.0946379654843	0.17032597989218	1.03790402240586	-0.404342919152395
1.20521101632223	1.17369739533306	1.17429251464082	1.19377674170919	1.17712348017581	0.276094912572209	0.259300185657295	0.266016905687575	0.295941050294086	0.467604734099326	60.7292041497189	1.09390190358737	0.315613546132855	52.7130722576867	50.7384504608887	0.37274288039463	1.20689294050356	0.348383237987732
1.10152718361409	1.09516442180038	1.07564329078248	1.1216396765081	1.07628357645926	0.869275570725452	0.798663772521219	0.674321099267517	0.662906371980439	0.887020247869654	60.797797811217	0.996080896072927	0.774353777583839	42.5552423595757	55.5322100813304	0.455723680878168	1.10882998556878	1.01043536383403
0.881724614336716	0.865430214617434	0.903462190748012	0.86128049075825	0.901489216952031	-0.00940069567596471	-0.130474520227431	-0.0767211845090929	-0.0110865868100061	-0.0882047223927649	65.0678718513415	0.780445543006689	-0.102957565851063	43.5947490847556	59.9100394726382	0.40496118870874	0.876847156653186	0.00722024394411492
1.06314334463854	1.06031774984554	1.06579980865355	1.07112093932596	1.02981534401084	-0.16438243314133	0.095517361192403	-0.27388224512721	0.256778700235412	-0.258637098203071	64.3799066130704	0.96430787643604	-0.117962142005081	60.1614608807976	47.3317950485356	0.440740119155334	1.03990114232971	0.198062626440955
1.57093007084386	1.54562133638158	1.56067032051338	1.5714124806242	1.53163490077369	-0.578476216203067	-0.280474194842739	-0.166854263293118	-0.376721228707742	-0.324376493389646	61.2153243394306	1.4424133129422	-0.357127991120947	42.3113725928886	66.0705362521752	0.309681146001713	1.55475636935694	-0.245447827082396
1.12109136823217	1.11295630278899	1.14045830004877	1.12666403825092	1.10045053250455	0.109990060776497	0.259096192039364	-0.269935247695984	0.0783022311109602	0.0541858820068913	65.206285340158	1.02622864646495	0.0905158843639899	51.6812165600433	44.8464329477405	0.272356984402379	1.13655107033186	0.124229713709749
1.1229782120712	1.10783923902037	1.12018620369635	1.12589802959565	1.12815721952851	-0.142728941075494	-0.0650751841635017	0.044954165012765	0.0440902376742994	0.0356031945112546	72.5039842974191	1.02332911835265	0.0570044625859956	54.7137234277482	57.9630407896013	0.142547472500746	1.1233048292181	-0.0029859892287815
1.00093115734743	0.99982149622148	1.00790667613414	1.00424223006723	1.02040310241831	0.562822086902195	0.376194764246876	0.312344303706682	0.387088085221343	0.179887596657436	65.3735303470629	0.91725514775257	0.296578466813963	47.597305480518	51.9326392030743	0.191243394253278	1.00695814716259	0.327827581174181
0.907349213724677	0.873981194699752	0.894107769344174	0.882795418717176	0.891686418624375	-0.177278196938449	-0.0134113646124476	-0.439828320376354	-0.07048580125251	-0.21442542366714	64.1038293430679	0.79475816969899	-0.131416366694306	49.5707267424165	39.7514491470754	0.347642638672733	0.870977157084819	-0.248754799930538
0.849461868614542	0.856811117697489	0.819296511130764	0.827133467798865	0.834239007334798	0.306967280099224	0.0243120873777273	0.063481923061163	0.146964926581479	-0.0508255025727858	55.3090325168623	0.751800671767857	0.0693082367174792	57.787404959354	41.9465977296293	0.33370026862166	0.82656014381455	3.47013420750567e-05
0.897178302051122	0.903807458893912	0.875376097949857	0.916345203739751	0.911696253175575	0.374734464138774	0.10494590742969	0.272488079252113	-0.0720193573604122	0.0845269168411932	67.2525968908405	0.79052313788161	0.193450035323733	42.4962125964816	50.3653650735311	0.43345450157164	0.872249943096425	0.112529957628065
1.47648799533364	1.44231526390567	1.44528296005173	1.45328903169743	1.45658843271111	-0.0240335005543184	-0.362311233702093	0.0431908251149459	0.022929726276383	-0.146430510473418	61.6963378335941	1.36669224882389	-0.161489836494743	53.8207551093911	45.0053779281798	0.254291434711341	1.45378323048154	-0.353861752055495
1.20814058401882	1.18883788271767	1.21322042952477	1.189527859072	1.21483817611683	-0.194692037841119	-0.298658114792093	-0.263528240326144	-0.362860120761676	-0.297014163248007	63.5545651905481	1.11388733175792	-0.258721171185555	56.2697958354313	64.49858419302	0.329133308402013	1.18846052164574	-0.2867747865993
0.888127191686673	0.88048281744452	0.904407997383159	0.888094812533386	0.903094562226904	0.119729839207432	0.0858579500945767	0.123573303493349	0.118759874004841	0.121000401478737	61.185761105719	0.790428669917634	0.0651310045893567	45.0603106479004	49.0273890292816	0.205458763600073	0.893238536794019	0.177705113699861
1.27634096816835	1.27047083666038	1.24686556301491	1.25465886657616	1.2762606535869	-0.0860199241210664	-0.101089446593217	-0.270678442485773	0.0694002097316901	-0.146273232946139	66.0987494208287	1.16161044670674	-0.0884745510090886	49.8611656648671	64.0005123460208	0.0401266608158559	1.23742766163509	-0.223878089249055
0.612564982369781	0.655974548612469	0.617451478514323	0.64224896768132	0.609740484751172	0.384533840717043	0.728783584098243	0.500402475913046	0.548028233343044	0.234714673738188	60.5699542173985	0.532360671069809	0.393460088547908	44.1098382976382	46.6939149708721	0.345784773229384	0.65812966650846	0.405849644630044
1.2515498977275	1.2632870099616	1.27293931899912	1.26053741927705	1.25904333547266	0.383880354434476	0.449668165361568	0.29390368521517	0.282485044086216	0.360918726854293	60.7726451899698	1.16839382648031	0.351222228497219	50.0518045613811	59.563156260877	0.360161414124948	1.25405867925818	0.44706451127884
1.2610705047356	1.24281332394736	1.21721224275092	1.25635264228652	1.26149028944159	-0.280944906190965	-0.304651708577825	-0.492991955773996	-0.309930028680361	-0.306662148738199	62.4114437681285	1.14042800994755	-0.320788316733585	48.0407538886068	41.870141390715	0.204024431782822	1.25779102664228	-0.294990776060795
1.24470558780709	1.22888454962112	1.21447796731737	1.24032453470589	1.24789583645732	0.0308184418552695	0.0950183549966316	0.271518306040823	0.0889560577219936	-0.0997848668569996	58.6583898140257	1.13953849075706	-0.00985197379715352	59.2910195954811	47.8948987415169	0.412246751111569	1.20773182315862	0.0547991619668743
1.0638597270164	1.09748889227906	1.05445018855536	1.09719006797956	1.0920588494427	0.0145131406024834	0.428354091243595	0.323866434411607	-0.0958682622896574	0.151628611720459	58.0903764393863	0.98277739979241	0.24054846661056	52.9984149053278	44.869626022319	0.399944835060861	1.05218351515115	0.205307314084602
0.998935330201418	0.9801963227303	0.993759778118257	1.02142706270759	1.02812998081763	-0.363035134386599	-0.495981033664502	-0.209203624992441	-0.279750452331161	0.0305019722795953	58.7284906161668	0.885839850970626	-0.141037667378255	33.8465575982956	53.8776221342353	0.281990150339507	1.0183017225645	0.0844824209087313
