"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"lp__"
1.25821503282628	1.17943706449884	0.98605890285803	1.37854991689782	1.03385307912643	-0.00711549803210558	-0.123027043912974	-0.0924499152081503	-0.296390964715489	-0.478161554262775	51.2350697006074	1.19679476202936	-0.18502099649225	42.8257967536885	47.1908448621755	0.253660335510798	1.32240840521676	-0.0723260993456843	1132.69106678302
1.24308821549961	1.19666412728658	0.954139553459828	1.38577595173106	1.04125687331636	0.00711031442252253	-0.118576806908945	-0.0844986984271505	-0.300190766747548	-0.465711614569965	54.2660711715425	1.15933908208268	-0.195946759934632	47.6622792422365	46.7711014986941	0.247512187130886	1.24386738543461	-0.0503001024452407	1134.31132587185
1.26533758722503	1.1976054900445	0.977176074842027	1.4188729594772	1.00256475299625	-0.0145853264110497	-0.120285324291837	-0.0972280646657463	-0.327656260670711	-0.415645907935572	56.1329314577385	1.10198385821217	-0.212577242198626	46.7318991369611	55.1535156969766	0.266941589246983	1.21897723091519	-0.0882003044841535	1134.46472500407
1.24817295097353	1.21934682796959	0.974080360555359	1.3144413344033	0.969679247793024	-0.00140121294952949	-0.122983996918988	-0.0886742982164717	-0.221669294183414	-0.375498908653387	51.4444831204223	1.2641745422102	-0.112228693498471	46.7093130119419	40.2817488089552	0.255157627050868	1.37764659318156	-0.0820970243504733	1130.92485013055
1.2521279924425	1.12868777080667	0.956574258053395	1.44792604732938	0.959532552251219	0.000679434607739974	-0.100883233071433	-0.0823935805043647	-0.344104682838853	-0.369950911519949	54.2569118504223	1.02524512493013	-0.195376766590377	47.4787540000312	60.346714218672	0.283608636578822	1.09853960781456	-0.224844639938135	1128.58599659352
1.25129830905468	1.22370625539312	0.952102163172071	1.34269720911378	1.05505043683315	-0.00287859041831393	-0.151964350639859	-0.0774099604400311	-0.253804377447303	-0.498870338642373	51.9905384253774	1.3013222878505	-0.166403387776642	48.2147525779058	37.2061172314107	0.239233785009428	1.42099532961004	-0.11914729802218	1126.43462680384
1.23319656799101	1.11329785042942	1.03445424440513	1.2958550243716	0.95717848850025	0.017393589078002	-0.0936387325759461	-0.119129958903089	-0.210991084212046	-0.33608074453571	53.9924105446836	1.01974219956057	-0.154808064392832	51.6878746628759	61.1111603475735	0.295122922123375	1.12086635379014	-0.159626319913883	1126.04065723047
1.24233495806621	1.23563049021091	0.886645037748313	1.45379650585087	1.00643425425726	0.000326899538861582	-0.156714604227952	-0.0463075065733958	-0.343096539281817	-0.42755335513257	51.9482039647718	1.31446074096504	-0.183318702921102	43.8705869320489	39.8696217930032	0.239220057349972	1.42544572942987	-0.240835213806783	1126.45298297991
1.28990070116034	1.13082190554969	1.05938698619397	1.31257937595862	1.00121764237947	-0.045326174842447	-0.078710481075573	-0.129583352551573	-0.25555699414926	-0.405817829758816	53.5342346755775	1.02465766339142	-0.165663701494565	61.5773672323106	60.9425442745028	0.278730452099673	1.12129354199229	0.0497811798602042	1126.94601472369
1.25015685738675	1.12714004046931	0.887390304071216	1.35239310373164	0.975416197698157	-0.00824801216547102	-0.110102643059144	-0.044886665747455	-0.269409758981262	-0.39004840212028	53.5710519446229	1.21230219480374	-0.137798542819324	39.3482437785221	48.2104190094109	0.259497087056882	1.31616149241204	-0.169275795473031	1130.63910721759
1.25000755921027	1.14553406813051	0.957433394998448	1.34335091682146	0.996645294239559	-0.00461824476560863	-0.101797861802668	-0.0830179008534463	-0.286111550886784	-0.41945749282636	52.5696253710442	1.34213296648478	-0.162038107014367	43.36675212772	51.7890789588073	0.253762727443723	1.43662621805335	-0.22598227897489	1131.14032508126
1.28301589195569	1.17302601610888	0.984255935863299	1.36228009598987	1.0028018950771	-0.0329930611731582	-0.116979028602463	-0.092450269285855	-0.303313304900481	-0.426041975488505	54.6884644255029	1.20083275394291	-0.201435618047323	49.6042565682125	45.3764696671802	0.252543560716434	1.31876033931149	-0.451853728972415	1135.45861022386
1.28087319270422	1.18911302000844	1.00047652800354	1.40147537492626	1.02090573540033	-0.0373901205342429	-0.113445237586027	-0.101953656354058	-0.288827871090965	-0.432954708749446	55.4891470511686	1.20794720510334	-0.13381213403423	51.7830368219253	40.9343657561571	0.250072741261109	1.29425662619209	0.0606461295527905	1131.28437083663
1.24881995298224	1.15113089719011	0.942247043970499	1.33811880867797	1.01346025544981	-0.00620372091682826	-0.103936788903386	-0.0719180764272306	-0.283704878402746	-0.443577669769245	53.733793039222	1.04989268501248	-0.216288299550495	49.9354525471072	35.888997942035	0.259791732421871	1.1413665519195	-0.220221542013688	1131.73103741926
1.24259029395412	1.1628981224196	0.973863951888865	1.36745141738138	1.01223661974766	0.0254979296198413	-0.113138408024861	-0.0885945654186978	-0.314799014124087	-0.427679375486614	51.0441043407275	1.18054325776625	-0.190501661859478	49.2229697632499	42.784425353638	0.28099823092871	1.26319015622252	-0.120213065469831	1131.77749031186
1.23248871898728	1.18778213618657	0.972842018244237	1.40116196362646	0.961066838566055	0.0246334629262599	-0.114628706393011	-0.0807603267054469	-0.289177979516608	-0.362831012738664	54.2537663173442	1.10983267960206	-0.120329048388377	47.9066711431196	55.9320001607194	0.260131385237839	1.21228662245447	0.138279390395341	1133.16565029464
1.23342660912912	1.1729819056773	0.942610618852121	1.36841551825906	0.983484317291549	0.00717022701084079	-0.101208771371365	-0.0729741991980179	-0.291549033126948	-0.395922791533245	51.471796083605	1.10724235395419	-0.190534067095675	38.847013516149	52.9568361544126	0.255047017146417	1.23010306911799	-0.0350735626591964	1134.03633770144
1.27958836566531	1.14350391809937	0.983393632827177	1.31930232925641	1.00244046259275	-0.0216166318655187	-0.0911646238649427	-0.0954987727542845	-0.251622865136611	-0.419971877749284	53.5488920089166	1.08783486687001	-0.182257497388097	42.9435169895254	45.9638259382851	0.257931624683908	1.18433311656402	0.000360376097800163	1135.45777099892
1.27994436856353	1.20289216310806	0.850513966132045	1.30158654141311	0.982611166153049	-0.0262329198426442	-0.119324819389595	-0.0305308614173814	-0.24824289094429	-0.386745847469301	52.8982052759952	1.09297182449321	-0.236227759918001	41.9216769050178	52.4263733206263	0.274631854038195	1.19269488506863	-0.245028105709687	1131.19915386752
1.29776924029508	1.22470190036525	0.920022972586136	1.34539260998601	1.00250000407817	-0.051567858149426	-0.127487147220215	-0.066314585894708	-0.285742722922817	-0.4076587313806	51.5414021557445	1.11053343729043	-0.210881838815788	44.6130484416058	43.1557818402245	0.280740980815613	1.20014439942904	-0.0187316809545868	1132.28887075323
1.19973229161312	1.15657729342545	0.984563308370505	1.3476377441792	0.993934261709393	0.0429150166887081	-0.118646382287114	-0.0965786107350306	-0.251460452231804	-0.393679030026074	54.7150344074098	1.09435706187519	-0.127901351703046	52.6009537974444	60.9749820561858	0.256312754503029	1.19746874249755	-0.209992495805072	1131.36733261112
1.29799095420239	1.21539908751352	0.948136196414118	1.3506736450568	1.00324048773997	-0.0680684186408164	-0.126924297210917	-0.0744892376519595	-0.283303804458651	-0.406952210791533	50.9000314930424	1.2167232874813	-0.209989156133233	41.3607090437508	47.9187988946341	0.27223882141132	1.33777271376627	-0.217016065940393	1132.16862466968
