"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"
1.56816543905423	1.56504625314957	1.55850217243527	1.5678171182265	1.56021826469893	-0.0992753351019135	-0.214784747234404	-0.127016287560869	-0.0310653258087442	-0.292223189701178	58.0987359418233	1.44673046222476	-0.0377021383535102	44.6318592215912	52.4839345198847	0.471335945900013	1.54582140161131	-0.255657827964131
1.49518657205989	1.49349108339473	1.45932647831755	1.48563278899564	1.46909134759682	0.160634231367769	0.384807932004486	0.344870499465428	0.118015045295164	0.2993631700918	49.1766080736927	1.38093835967675	0.228156632327869	45.3421781035904	63.7610212150741	0.323810747986531	1.48601000778811	0.000905621694180429
1.09753111764427	1.10458405112649	1.09931993811421	1.08764630289305	1.07076160058525	0.279398697046165	0.404137090056132	0.24012352305817	0.430338776383031	0.532257877260266	56.2627416083777	0.990861235293684	0.436390251107238	42.6201272329153	62.935101491981	0.03159068185687	1.10050473018763	0.417898985544787
1.61300559409975	1.59375921768664	1.59594484980155	1.60003134690381	1.61464217520405	0.0115993874034563	0.272575954243658	0.185833283129496	0.474560405972903	0.0951369990288056	52.8116787851472	1.50917939194951	0.275431839182485	60.2658859611994	55.9643961869873	0.0587728047065722	1.60413896919546	0.292300631022759
1.47503981321061	1.52150477337144	1.48174700780311	1.49824599047843	1.47489209374173	-0.0231101393531974	0.0993760789095555	0.0287404792476692	0.0192712187695652	-0.0251628872970029	48.4391279758677	1.39965284391456	0.0958203649894354	46.930222593577	36.1324935834582	0.359631056165449	1.50759579622467	0.0421572806200121
0.867326798669329	0.871299780161016	0.863973983368638	0.854079712843641	0.863392644890266	-0.0102837690561719	-0.0446229435120669	0.00683347273958318	-0.0439133500800136	0.287747775422719	53.8259455524975	0.755760283417671	-0.0359331885375998	47.493621540134	51.5612598354859	0.12259757916601	0.829336016411976	-0.248000667544902
1.16134348065281	1.16488251033947	1.13635299327118	1.17013746566687	1.15360401635937	0.13977233922118	0.00678751018364939	-0.0344603143657338	0.0319271498961343	-0.00460556713873849	52.2041444507526	1.0549991384632	-0.0533308672982509	42.8981213630133	57.1373477039611	0.477182579244348	1.17109966370734	0.0478241069068757
1.52466385482495	1.52603659973079	1.52097327628702	1.52297377589235	1.54023988875685	-0.0756212643367625	-0.078720904271758	-0.155827833665957	-0.195723824680212	-0.25058123651833	53.7875736288155	1.43510333327766	-0.0353947027518315	57.8325152883764	53.5891756948571	0.229002837647798	1.52134849773713	0.0596611332006896
1.09411590488993	1.09863615865519	1.12486534436084	1.111025243189	1.1095019742882	0.444851109634209	0.253985821863894	0.480102887826446	0.194435555587257	0.440270066845216	54.1312789780362	1.01533673511058	0.361710628274774	58.6489028576761	52.3147427838648	0.298967314516748	1.08339454936329	0.374525316209029
1.25532027644507	1.27223579734753	1.28179717033048	1.24153392373916	1.27121012971531	-0.212112650983826	-0.0446418674785931	-0.335832846220717	-0.244042065623862	-0.155678721412227	61.0418840864969	1.16617051573727	-0.197209510890698	50.8040409977508	56.6943450526848	0.354015248569339	1.25182552263442	0.0866867611996761
1.27166575254007	1.28119407614001	1.27799694953657	1.28020650623406	1.27465169096774	-0.26818114487594	0.348130680757959	0.0812956525125125	-0.0588590710308176	-0.0159212938170551	54.944247144622	1.1689379829252	0.0478027505952017	47.5516763367319	51.2779093811818	0.0638413252264047	1.257043252848	0.50264116391082
