"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"lp__"
1.43594036319943	1.76761008876827	1.65067043286717	1.58570427217817	1.57416240005067	0.299540742465968	-0.0240340246280563	0.105915489594391	0.119733338011945	0.0501916780340209	23.3922198404721	1.70413174153059	0.196799266501025	46.3141525804806	54.5239521893019	0.293725096741637	1.79612119680488	0.0327703731866208	-149.368414199915
1.45138461839797	1.78034132146618	1.6689686596329	1.55997735774798	1.55861090374434	0.307761514809974	-0.025172743033003	0.112437554605988	0.134953567582765	0.0669390367618566	23.6147660484352	1.69626238577775	0.164669319377302	44.2293810531451	58.0506884353199	0.298283663833372	1.81309070513962	0.1772437509559	-149.546884517869
1.59465889750405	1.93379549788868	1.60348483216799	1.57259171478997	1.55535978113727	0.144567484496627	-0.148257595680869	0.124957231380238	0.135797334688103	0.0693837838391445	22.8913334399646	1.49015918998251	-0.00766110905850507	50.6289163349513	44.2159528698352	0.285139515026555	1.57027340880537	-0.107137918603546	-147.062046969729
1.56822431422264	1.91803394656873	1.57377353185885	1.56077045821361	1.56378790932114	0.158268290456104	-0.103437191783787	0.157700987822874	0.129567845754641	0.058659288415899	23.355107143284	1.51306800184738	0.0196960318840918	47.3821981855621	37.3951434261767	0.302666870313926	1.62873953496985	0.103038060507155	-145.571017541501
1.63924607417167	1.97458550505193	1.73876597883069	1.64623257187645	1.4571033176365	0.084262391536659	-0.140459406294595	0.0759120485122809	0.0549823790445132	0.222624703273011	23.1110899676292	1.71811018849492	0.122881440176096	49.6679162112639	49.126173965365	0.284955642357421	1.82037956515605	0.0984371327494408	-150.42347145646
1.59399142829604	1.83652272070518	1.69613383741766	1.52012047583041	1.54874705836926	0.155815374003276	-0.0873617323409373	0.1064333542445	0.158616329235532	0.0668339750624691	23.4063262510393	1.62835674703917	0.0989117177596392	55.7946775096943	45.2660946753956	0.278689232527001	1.72546670198439	0.224097732379422	-144.725946120118
1.60565788262557	1.83860177127933	1.60713125734604	1.50701480082316	1.6086029186491	0.139933612647971	-0.0826220915387978	0.126478485495834	0.169060555734633	0.00911072256190179	23.8812780196076	1.72890101252191	-0.023426280014045	40.1080954059122	59.5953809745536	0.269489801615319	1.8580116903261	0.0938631343379312	-148.717475195033
1.603157941704	1.85638939324884	1.56138358112525	1.52858687969151	1.5744395207312	0.143126885657235	-0.0970431422515524	0.152090166807411	0.174813077873765	0.0596429228799223	23.3796823796432	1.58329573455618	0.0556974865211177	43.6704485343764	59.0258345551038	0.268807849895522	1.70261209946182	0.142863217636367	-144.283087977145
1.66150871546413	1.75667110456062	1.62838706221951	1.65557724794271	1.56134045864953	0.0531156593974087	-0.0217631732918032	0.129442568554829	0.0584977841033709	0.0784298059159493	24.2376789485016	1.58409798102563	0.0745268635907945	32.3195895040061	44.9558780986702	0.288896801460373	1.67291768647884	-0.0169197305467363	-150.924072518478
1.53170801021296	1.92544517397765	1.60895430766018	1.52833521820714	1.57854206908361	0.194069873404817	-0.134332560687695	0.144837937341184	0.204846332789158	0.0227501831885034	23.3118010077602	1.70538029134895	0.1198449716721	59.3811366600268	58.6115343018449	0.285606444536002	1.79065968360449	0.00471671709885503	-147.641522861222
