"m[1]"	"m[2]"	"m[3]"	"m[4]"	"m[5]"	"c[1]"	"c[2]"	"c[3]"	"c[4]"	"c[5]"	"tau_norm"	"mu_m"	"mu_c"	"tau_m"	"tau_c"	"probdiff"	"m_pred"	"c_pred"	"lp__"
1.69031691223712	1.21717630722536	1.20903955117794	1.37057207812146	1.36279116684943	-0.0710598553040183	-0.416907457958279	0.11454932774447	-0.228258272686195	-0.170372209004475	59.7606905898127	1.49599102512115	-0.200055108431729	36.4588567037995	38.3057857719548	0.270493410871822	1.60215823434451	-0.299788690833513	1295.13308639364
1.6738403754407	1.20744979312482	1.14420671112481	1.50002939784061	1.36856276196104	-0.0509550006809234	-0.387333866171913	0.153480457066364	-0.326832588702873	-0.155585933012313	60.6785191117793	1.32325385592533	-0.0481928640920644	40.1512518771749	56.8935875976434	0.267483048781147	1.42158772465134	-0.0147182441672704	1297.12236050005
1.68359251461928	1.22740527876772	1.19602219280114	1.44122648405636	1.35433197025749	-0.0477091140963748	-0.40071495390408	0.128911827460124	-0.272577491875127	-0.145180899522161	58.6430332789132	1.4163071247288	-0.222912851697958	53.8174464893519	34.8106102907242	0.252109155208976	1.51915936351052	-0.546030785475865	1299.84239897554
1.71052557040066	1.2106099733443	1.18099239737651	1.45806369015866	1.34890076644229	-0.0991939317940155	-0.406003348080846	0.133340824450859	-0.289932357302766	-0.143960316604388	61.6337030875593	1.34028940777884	-0.139301109646838	42.9989274660236	57.0227998236967	0.294427543170708	1.43732279504863	-0.275077693997996	1301.26768995482
1.64899488186733	1.20640954818263	1.20678201263857	1.42566250011899	1.3738550964284	-0.022173268879492	-0.399835378866145	0.120519012939927	-0.266407603161516	-0.175812427583248	59.2115268138545	1.41099205570969	-0.127704234859647	51.720559485259	38.5504958875673	0.246579164767721	1.48902135008476	-0.16945750713295	1302.17914068407
1.66498766769569	1.18040738192417	1.27281634150552	1.38651927649384	1.37472061343051	-0.0351407858342384	-0.411440939875838	0.101969903829935	-0.24021826119936	-0.175516004022622	62.7860077072305	1.44945027343908	-0.145150328794818	39.1688378462359	49.1686017197275	0.287209145836217	1.53737169379605	-0.107470939421886	1292.54164161777
1.70821144535003	1.24539534915875	1.24126344266255	1.49501833951791	1.37773856473712	-0.0929017863082945	-0.40380163947927	0.102262646936788	-0.314935942680159	-0.176357279911498	59.0605367814858	1.38885637605257	-0.1806937202738	58.1904726059417	49.0971369856293	0.225901316531451	1.47648329864166	-0.460829933476284	1298.52515481948
1.70572564824677	1.26465548798369	1.20580719508055	1.48516256251222	1.36829599188376	-0.0943277997982737	-0.408088812958013	0.127542368282831	-0.322109271394027	-0.16137057584221	58.7374567981292	1.32373564344317	-0.139850272889956	50.8009631258017	53.3918844917074	0.253191480092044	1.42580897251243	-0.432661754434393	1297.30747531519
1.70383570572913	1.28067418038035	1.22701667776426	1.44093399379446	1.36632418526095	-0.0707255036071038	-0.415899173009144	0.115814100662312	-0.283229986094112	-0.163442961110934	55.9594953284056	1.51919380789709	-0.0741539772749605	45.8067506249309	47.2491358049586	0.299947870332836	1.62856336342603	0.0408040930494625	1294.58133233948
1.71300123295926	1.24069686452798	1.19263711254532	1.46202567844195	1.37387038487316	-0.0847982425879315	-0.431215761463548	0.121527345089822	-0.288555380607797	-0.181973563762234	58.3408028837651	1.43911318572763	-0.048393849369777	41.2572558008257	59.7847232983719	0.309688102471542	1.54845028203072	-0.110147499256029	1295.39068102958
1.71871130353994	1.18631776099634	1.17098655375071	1.37947800437185	1.36159338932255	-0.0958772549056437	-0.373741233743356	0.141259739709644	-0.238857807826424	-0.145789619382639	63.3036617429944	1.31701790989829	-0.233041026786748	56.5315455645998	46.8743080085702	0.279385771220141	1.41302818364235	-0.237613833788454	1296.14673725361
1.66259556288049	1.26071524810776	1.22322336914587	1.51999348960749	1.38788754657347	-0.0374338186246586	-0.423364024720198	0.123554799300649	-0.320652658292545	-0.195530515050396	57.986677754498	1.49054756615356	-0.110809913300373	40.4293864703278	44.5928572404421	0.257381766652016	1.62098300231628	0.0552959865379176	1297.9117628101
1.71338483085215	1.18105892452084	1.21008604613757	1.43389756052751	1.33774309563424	-0.0889484487711562	-0.384326477140525	0.132032594393436	-0.240680509477093	-0.122737561436426	64.0557859485016	1.3267320786514	-0.203719862568805	55.9788557466049	51.0767542192987	0.292512481608019	1.43707773740019	-0.244830230130821	1295.66368872499
1.67369130397655	1.26760005896846	1.23724975219038	1.48479369888716	1.40753858592221	-0.0358844269554623	-0.441148092088239	0.104420470979604	-0.305413420273556	-0.214056678545325	61.1122871451013	1.28787277181618	-0.184298625688655	46.2161795513878	51.8117992288566	0.264137960987038	1.37451952300645	-0.34387847796467	1299.05864380792
1.69995315194024	1.18527138003042	1.17160862888654	1.40017047527919	1.34236480405872	-0.0719035381852087	-0.392864485171475	0.145094140827429	-0.2378053437512	-0.1291934701605	60.7467551229677	1.49856869543224	-0.121922177972866	49.0856139297851	44.4957411462866	0.281863353328326	1.57180277646295	-0.259490365973821	1299.40933487949
1.72992704512191	1.28586273406827	1.20601161820974	1.45519016148405	1.369910124175	-0.117152402028435	-0.432089855878865	0.117129693720408	-0.293645978801306	-0.169229583536393	61.3076169214879	1.2926791995414	-0.143660389424098	40.1061864142662	50.4108395434415	0.257227584188306	1.41835341144435	-0.14794774073407	1300.17264346512
1.65631679438953	1.20585559438584	1.23764443025999	1.44314640945334	1.37703387440926	-0.0272742563951223	-0.394075879530472	0.102295880265304	-0.292154418648403	-0.179331784169162	61.0092576367783	1.43158911951507	-0.173270507111997	52.2009421814504	45.8144312228504	0.303306610514271	1.53544074228811	-0.500262280247913	1302.9514080601
1.70285214786309	1.23699277828822	1.25476907845113	1.46583821299504	1.36364603650588	-0.0739130659865115	-0.427018403937858	0.0975781941905269	-0.292409065447171	-0.160894470170879	61.1422454646037	1.36128533109888	-0.167617576719468	47.3906797994417	49.8493327482098	0.244836094460865	1.4750264273295	0.087702705051446	1302.98288480849
1.6673531897939	1.18288026854576	1.29065060165332	1.47874639940526	1.36926161830396	-0.0378868854279688	-0.398337726409596	0.0751474160645651	-0.30003817815556	-0.161240288468009	61.9253773734196	1.26053247191543	-0.146315131845075	44.1826520619623	50.362884791506	0.259031829562295	1.34610782580749	-0.136221036190741	1298.52374142651
