"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"	"meanPosteriorDeficientProb"	"varPosteriorDeficientProb"	"frequentistClassification"
1	"C01"	"VDAC"	1.67872703638062	"control"	"C01_1"	1.67872703638062	0	0	NA	NA	NA
1	"C01"	"MTCO1"	2.84465752339394	"control"	"C01_1"	2.60585925999469	0	0	NA	NA	NA
2	"C01"	"VDAC"	0.731107942615787	"control"	"C01_2"	0.731107942615787	0	1	NA	NA	NA
2	"C01"	"MTCO1"	1.39442356613484	"control"	"C01_2"	1.62244814907611	0	1	NA	NA	NA
3	"C01"	"VDAC"	1.6460025816157	"control"	"C01_3"	1.6460025816157	0	0	NA	NA	NA
3	"C01"	"MTCO1"	2.84988790183921	"control"	"C01_3"	2.75388032390667	0	0	NA	NA	NA
4	"C01"	"VDAC"	1.0784677225175	"control"	"C01_4"	1.0784677225175	0	0	NA	NA	NA
4	"C01"	"MTCO1"	1.7698620492719	"control"	"C01_4"	2.06165610924988	0	0	NA	NA	NA
5	"C01"	"VDAC"	0.762929629648445	"control"	"C01_5"	0.762929629648445	0	0	NA	NA	NA
5	"C01"	"MTCO1"	1.31348043740111	"control"	"C01_5"	1.60278073149557	0	0	NA	NA	NA
6	"C01"	"VDAC"	0.989541193613748	"control"	"C01_6"	0.989541193613748	0	1	NA	NA	NA
6	"C01"	"MTCO1"	1.81461839285259	"control"	"C01_6"	1.84094638007994	0	1	NA	NA	NA
7	"C01"	"VDAC"	0.563368137344235	"control"	"C01_7"	0.563368137344235	0	0	NA	NA	NA
7	"C01"	"MTCO1"	1.13925892536232	"control"	"C01_7"	1.1643836021049	0	0	NA	NA	NA
8	"C01"	"VDAC"	0.998752769192794	"control"	"C01_8"	0.998752769192794	0	1	NA	NA	NA
8	"C01"	"MTCO1"	1.48319767096079	"control"	"C01_8"	2.2586554378196	0	1	NA	NA	NA
9	"C01"	"VDAC"	1.08964361878145	"control"	"C01_9"	1.08964361878145	0	0	NA	NA	NA
9	"C01"	"MTCO1"	2.19000394261528	"control"	"C01_9"	2.17920607180122	0	0	NA	NA	NA
10	"C01"	"VDAC"	0.822080864024548	"control"	"C01_10"	0.822080864024548	0	0	NA	NA	NA
10	"C01"	"MTCO1"	1.41044976529159	"control"	"C01_10"	1.71139815836147	0	0	NA	NA	NA
11	"C01"	"VDAC"	0.866447381598884	"control"	"C01_11"	0.866447381598884	0	0	NA	NA	NA
11	"C01"	"MTCO1"	1.59913019105337	"control"	"C01_11"	1.60843490338866	0	0	NA	NA	NA
12	"C01"	"VDAC"	1.01160091167848	"control"	"C01_12"	1.01160091167848	0	1	NA	NA	NA
12	"C01"	"MTCO1"	1.81507821994786	"control"	"C01_12"	1.9743246610628	0	1	NA	NA	NA
13	"C01"	"VDAC"	1.06733098940665	"control"	"C01_13"	1.06733098940665	0	1	NA	NA	NA
13	"C01"	"MTCO1"	1.95078470133753	"control"	"C01_13"	1.83171152017711	0	1	NA	NA	NA
14	"C01"	"VDAC"	1.11506740950731	"control"	"C01_14"	1.11506740950731	0	0	NA	NA	NA
14	"C01"	"MTCO1"	1.78575326111635	"control"	"C01_14"	1.97458366495567	0	0	NA	NA	NA
15	"C01"	"VDAC"	0.842766814973108	"control"	"C01_15"	0.842766814973108	0	0	NA	NA	NA
15	"C01"	"MTCO1"	1.57686472375014	"control"	"C01_15"	1.72750220240145	0	0	NA	NA	NA
16	"C01"	"VDAC"	1.16245093807759	"control"	"C01_16"	1.16245093807759	0	0	NA	NA	NA
16	"C01"	"MTCO1"	1.97617037187775	"control"	"C01_16"	2.12903095993204	0	0	NA	NA	NA
17	"C01"	"VDAC"	1.08898139547597	"control"	"C01_17"	1.08898139547597	0	0	NA	NA	NA
17	"C01"	"MTCO1"	2.06226985085208	"control"	"C01_17"	2.21690886843705	0	0	NA	NA	NA
18	"C01"	"VDAC"	0.938717767689825	"control"	"C01_18"	0.938717767689825	0	0	NA	NA	NA
18	"C01"	"MTCO1"	2.06156443683151	"control"	"C01_18"	1.68007890946903	0	0	NA	NA	NA
19	"C01"	"VDAC"	0.721699082358016	"control"	"C01_19"	0.721699082358016	0	0	NA	NA	NA
19	"C01"	"MTCO1"	1.42758338819679	"control"	"C01_19"	1.50068411231519	0	0	NA	NA	NA
20	"C01"	"VDAC"	0.671598844310178	"control"	"C01_20"	0.671598844310178	0	0	NA	NA	NA
20	"C01"	"MTCO1"	0.900761580961114	"control"	"C01_20"	1.58590741497629	0	0	NA	NA	NA
21	"C01"	"VDAC"	1.10172271095207	"control"	"C01_21"	1.10172271095207	0	0	NA	NA	NA
21	"C01"	"MTCO1"	1.85041758161373	"control"	"C01_21"	2.07710235929973	0	0	NA	NA	NA
22	"C01"	"VDAC"	0.724267089368457	"control"	"C01_22"	0.724267089368457	0	0	NA	NA	NA
22	"C01"	"MTCO1"	1.09080491754038	"control"	"C01_22"	1.5379789484964	0	0	NA	NA	NA
23	"C01"	"VDAC"	1.11896182814526	"control"	"C01_23"	1.11896182814526	0	1	NA	NA	NA
23	"C01"	"MTCO1"	2.0671989953809	"control"	"C01_23"	1.92234968321988	0	1	NA	NA	NA
24	"C01"	"VDAC"	0.669132304416835	"control"	"C01_24"	0.669132304416835	0	0	NA	NA	NA
24	"C01"	"MTCO1"	1.09404613986094	"control"	"C01_24"	1.15464012015914	0	0	NA	NA	NA
25	"C01"	"VDAC"	0.774208218174886	"control"	"C01_25"	0.774208218174886	0	1	NA	NA	NA
25	"C01"	"MTCO1"	1.35427656465361	"control"	"C01_25"	1.38297760852214	0	1	NA	NA	NA
26	"C01"	"VDAC"	1.06796365396485	"control"	"C01_26"	1.06796365396485	0	0	NA	NA	NA
26	"C01"	"MTCO1"	1.89419389121943	"control"	"C01_26"	1.97309628938355	0	0	NA	NA	NA
27	"C01"	"VDAC"	1.04056490687203	"control"	"C01_27"	1.04056490687203	0	0	NA	NA	NA
27	"C01"	"MTCO1"	1.95146922712256	"control"	"C01_27"	2.17034764058199	0	0	NA	NA	NA
28	"C01"	"VDAC"	0.941179493421184	"control"	"C01_28"	0.941179493421184	0	0	NA	NA	NA
28	"C01"	"MTCO1"	1.71392506263099	"control"	"C01_28"	1.90526367856434	0	0	NA	NA	NA
29	"C01"	"VDAC"	0.89235052430612	"control"	"C01_29"	0.89235052430612	0	0	NA	NA	NA
29	"C01"	"MTCO1"	1.62464951962332	"control"	"C01_29"	1.47079362481012	0	0	NA	NA	NA
30	"C01"	"VDAC"	0.809136493791027	"control"	"C01_30"	0.809136493791027	0	0	NA	NA	NA
30	"C01"	"MTCO1"	1.45677987780399	"control"	"C01_30"	1.4052664728001	0	0	NA	NA	NA
31	"C01"	"VDAC"	0.766601628927795	"control"	"C01_31"	0.766601628927795	0	0	NA	NA	NA
31	"C01"	"MTCO1"	1.3998145699683	"control"	"C01_31"	1.41484626316092	0	0	NA	NA	NA
32	"C01"	"VDAC"	0.828643424723796	"control"	"C01_32"	0.828643424723796	0	0	NA	NA	NA
32	"C01"	"MTCO1"	1.58397691036548	"control"	"C01_32"	1.56365022926403	0	0	NA	NA	NA
33	"C01"	"VDAC"	1.12743272712406	"control"	"C01_33"	1.12743272712406	0	0	NA	NA	NA
33	"C01"	"MTCO1"	2.12959309932248	"control"	"C01_33"	2.35753834814666	0	0	NA	NA	NA
34	"C01"	"VDAC"	1.03286091107297	"control"	"C01_34"	1.03286091107297	0	1	NA	NA	NA
34	"C01"	"MTCO1"	2.12870955707599	"control"	"C01_34"	2.11515962429288	0	1	NA	NA	NA
35	"C01"	"VDAC"	1.08120162045552	"control"	"C01_35"	1.08120162045552	0	0	NA	NA	NA
35	"C01"	"MTCO1"	1.8797185010024	"control"	"C01_35"	1.79229869815134	0	0	NA	NA	NA
36	"C01"	"VDAC"	1.14224722459644	"control"	"C01_36"	1.14224722459644	0	0	NA	NA	NA
36	"C01"	"MTCO1"	1.88150279514246	"control"	"C01_36"	1.86090882302657	0	0	NA	NA	NA
37	"C01"	"VDAC"	1.09630281889459	"control"	"C01_37"	1.09630281889459	0	1	NA	NA	NA
37	"C01"	"MTCO1"	1.8868834969868	"control"	"C01_37"	2.12095533836978	0	1	NA	NA	NA
38	"C01"	"VDAC"	0.781572651414062	"control"	"C01_38"	0.781572651414062	0	0	NA	NA	NA
38	"C01"	"MTCO1"	1.57456947033417	"control"	"C01_38"	1.44402912873886	0	0	NA	NA	NA
39	"C01"	"VDAC"	0.994933859361335	"control"	"C01_39"	0.994933859361335	0	0	NA	NA	NA
39	"C01"	"MTCO1"	1.40221616547332	"control"	"C01_39"	1.76987675795642	0	0	NA	NA	NA
40	"C01"	"VDAC"	1.10701569956491	"control"	"C01_40"	1.10701569956491	0	0	NA	NA	NA
40	"C01"	"MTCO1"	1.95828366630645	"control"	"C01_40"	2.04891708348387	0	0	NA	NA	NA
41	"C01"	"VDAC"	1.04655592672732	"control"	"C01_41"	1.04655592672732	0	0	NA	NA	NA
41	"C01"	"MTCO1"	1.86147454277932	"control"	"C01_41"	2.02872016608397	0	0	NA	NA	NA
42	"C01"	"VDAC"	0.841892441828426	"control"	"C01_42"	0.841892441828426	0	0	NA	NA	NA
