"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	1.67872703638062	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"CYB"	1.84308973474272	"control"	"C01_1"	1.42291707474886	0	0
2	"C01"	"VDAC"	0.731107942615787	"control"	"C01_2"	0.731107942615787	0	1
2	"C01"	"CYB"	0.839232620701958	"control"	"C01_2"	0.818835395786434	0	1
3	"C01"	"VDAC"	1.6460025816157	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"CYB"	1.79836882656894	"control"	"C01_3"	1.51095027611731	0	0
4	"C01"	"VDAC"	1.0784677225175	"control"	"C01_4"	1.0784677225175	0	1
4	"C01"	"CYB"	1.34257289547127	"control"	"C01_4"	0.98881014133002	0	1
5	"C01"	"VDAC"	0.762929629648445	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"CYB"	0.998950102908255	"control"	"C01_5"	0.768439285351807	0	0
6	"C01"	"VDAC"	0.989541193613748	"control"	"C01_6"	0.989541193613748	0	0
6	"C01"	"CYB"	1.12561788457208	"control"	"C01_6"	0.839409687538197	0	0
7	"C01"	"VDAC"	0.563368137344235	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"CYB"	0.73561725317065	"control"	"C01_7"	0.525195564235714	0	0
8	"C01"	"VDAC"	0.998752769192794	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"CYB"	1.27286981370808	"control"	"C01_8"	1.21875660039068	0	0
9	"C01"	"VDAC"	1.08964361878145	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"CYB"	1.112935679907	"control"	"C01_9"	1.10306663897008	0	0
10	"C01"	"VDAC"	0.822080864024548	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"CYB"	1.26669344640228	"control"	"C01_10"	0.805820343023075	0	0
11	"C01"	"VDAC"	0.866447381598884	"control"	"C01_11"	0.866447381598884	0	1
11	"C01"	"CYB"	0.7739678225795	"control"	"C01_11"	0.764476501621569	0	1
12	"C01"	"VDAC"	1.01160091167848	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"CYB"	1.11343140185211	"control"	"C01_12"	0.907480102015009	0	0
13	"C01"	"VDAC"	1.06733098940665	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"CYB"	1.19034293594467	"control"	"C01_13"	0.846521161263087	0	0
14	"C01"	"VDAC"	1.11506740950731	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"CYB"	1.17713113653895	"control"	"C01_14"	0.857587340087821	0	0
15	"C01"	"VDAC"	0.842766814973108	"control"	"C01_15"	0.842766814973108	0	0
15	"C01"	"CYB"	0.795924134315489	"control"	"C01_15"	0.792476888951965	0	0
16	"C01"	"VDAC"	1.16245093807759	"control"	"C01_16"	1.16245093807759	0	1
16	"C01"	"CYB"	1.31648963217591	"control"	"C01_16"	1.06187604891991	0	1
17	"C01"	"VDAC"	1.08898139547597	"control"	"C01_17"	1.08898139547597	0	0
17	"C01"	"CYB"	1.34344782124935	"control"	"C01_17"	0.877862037375278	0	0
18	"C01"	"VDAC"	0.938717767689825	"control"	"C01_18"	0.938717767689825	0	1
18	"C01"	"CYB"	1.09460019061392	"control"	"C01_18"	0.765228062697104	0	1
19	"C01"	"VDAC"	0.721699082358016	"control"	"C01_19"	0.721699082358016	0	0
19	"C01"	"CYB"	0.735009663255857	"control"	"C01_19"	0.595547797027032	0	0
20	"C01"	"VDAC"	0.671598844310178	"control"	"C01_20"	0.671598844310178	0	0
20	"C01"	"CYB"	0.978375208413013	"control"	"C01_20"	0.82885643230174	0	0
21	"C01"	"VDAC"	1.10172271095207	"control"	"C01_21"	1.10172271095207	0	0
21	"C01"	"CYB"	1.27864343383751	"control"	"C01_21"	1.03428143023381	0	0
22	"C01"	"VDAC"	0.724267089368457	"control"	"C01_22"	0.724267089368457	0	1
22	"C01"	"CYB"	1.06472095517736	"control"	"C01_22"	0.705995323054816	0	1
23	"C01"	"VDAC"	1.11896182814526	"control"	"C01_23"	1.11896182814526	0	0
23	"C01"	"CYB"	1.58240343979003	"control"	"C01_23"	0.857316729485632	0	0
24	"C01"	"VDAC"	0.669132304416835	"control"	"C01_24"	0.669132304416835	0	1
24	"C01"	"CYB"	0.860395887181373	"control"	"C01_24"	0.509468771658367	0	1
25	"C01"	"VDAC"	0.774208218174886	"control"	"C01_25"	0.774208218174886	0	0
25	"C01"	"CYB"	0.801772088282319	"control"	"C01_25"	0.575571076929153	0	0
26	"C01"	"VDAC"	1.06796365396485	"control"	"C01_26"	1.06796365396485	0	0
26	"C01"	"CYB"	1.2218044358347	"control"	"C01_26"	0.885912696352645	0	0
27	"C01"	"VDAC"	1.04056490687203	"control"	"C01_27"	1.04056490687203	0	0
27	"C01"	"CYB"	1.19465162470626	"control"	"C01_27"	1.19456311291292	0	0
28	"C01"	"VDAC"	0.941179493421184	"control"	"C01_28"	0.941179493421184	0	0
28	"C01"	"CYB"	0.918791053080418	"control"	"C01_28"	0.942224971765252	0	0
29	"C01"	"VDAC"	0.89235052430612	"control"	"C01_29"	0.89235052430612	0	0
29	"C01"	"CYB"	0.960039741628155	"control"	"C01_29"	0.527460684321284	0	0
30	"C01"	"VDAC"	0.809136493791027	"control"	"C01_30"	0.809136493791027	0	1
30	"C01"	"CYB"	0.82035302903653	"control"	"C01_30"	0.683015381792471	0	1
31	"C01"	"VDAC"	0.766601628927795	"control"	"C01_31"	0.766601628927795	0	0
31	"C01"	"CYB"	1.04314959582292	"control"	"C01_31"	0.693147180559945	0	0
32	"C01"	"VDAC"	0.828643424723796	"control"	"C01_32"	0.828643424723796	0	0
32	"C01"	"CYB"	0.842585434463289	"control"	"C01_32"	0.687888623552524	0	0
33	"C01"	"VDAC"	1.12743272712406	"control"	"C01_33"	1.12743272712406	0	1
33	"C01"	"CYB"	1.3762125543673	"control"	"C01_33"	1.29256188341383	0	1
34	"C01"	"VDAC"	1.03286091107297	"control"	"C01_34"	1.03286091107297	0	0
34	"C01"	"CYB"	0.92354838242623	"control"	"C01_34"	1.09405647201048	0	0
35	"C01"	"VDAC"	1.08120162045552	"control"	"C01_35"	1.08120162045552	0	0
35	"C01"	"CYB"	1.53988041617122	"control"	"C01_35"	0.845909934949856	0	0
36	"C01"	"VDAC"	1.14224722459644	"control"	"C01_36"	1.14224722459644	0	0
36	"C01"	"CYB"	1.43809299300597	"control"	"C01_36"	0.783965854545819	0	0
37	"C01"	"VDAC"	1.09630281889459	"control"	"C01_37"	1.09630281889459	0	1
37	"C01"	"CYB"	1.32468228711642	"control"	"C01_37"	1.09282858257214	0	1
38	"C01"	"VDAC"	0.781572651414062	"control"	"C01_38"	0.781572651414062	0	0
38	"C01"	"CYB"	0.892111516200556	"control"	"C01_38"	0.730188452185749	0	0
39	"C01"	"VDAC"	0.994933859361335	"control"	"C01_39"	0.994933859361335	0	0
39	"C01"	"CYB"	1.14262949241	"control"	"C01_39"	0.897941593391144	0	0
40	"C01"	"VDAC"	1.10701569956491	"control"	"C01_40"	1.10701569956491	0	0
40	"C01"	"CYB"	1.43775468316608	"control"	"C01_40"	1.12772037284667	0	0
41	"C01"	"VDAC"	1.04655592672732	"control"	"C01_41"	1.04655592672732	0	1
41	"C01"	"CYB"	1.24516547469856	"control"	"C01_41"	0.924948794444856	0	1
42	"C01"	"VDAC"	0.841892441828426	"control"	"C01_42"	0.841892441828426	0	1
42	"C01"	"CYB"	0.933366566054968	"control"	"C01_42"	0.934982864760382	0	1
43	"C01"	"VDAC"	0.964278907107843	"control"	"C01_43"	0.964278907107843	0	1
43	"C01"	"CYB"	1.12044893872829	"control"	"C01_43"	0.919652079410417	0	1
44	"C01"	"VDAC"	0.659767958308565	"control"	"C01_44"	0.659767958308565	0	1
44	"C01"	"CYB"	0.53690283308255	"control"	"C01_44"	0.519875459394017	0	1
45	"C01"	"VDAC"	1.05999745241435	"control"	"C01_45"	1.05999745241435	0	0
45	"C01"	"CYB"	1.26669589756435	"control"	"C01_45"	1.00746011914523	0	0
46	"C01"	"VDAC"	0.918256012644187	"control"	"C01_46"	0.918256012644187	0	0
46	"C01"	"CYB"	1.07748652813191	"control"	"C01_46"	0.933840743543591	0	0
47	"C01"	"VDAC"	0.589804829259969	"control"	"C01_47"	0.589804829259969	0	0
47	"C01"	"CYB"	0.425651407224416	"control"	"C01_47"	0.494696241836107	0	0
48	"C01"	"VDAC"	0.941292033985745	"control"	"C01_48"	0.941292033985745	0	0
48	"C01"	"CYB"	1.22371279811536	"control"	"C01_48"	0.88151581768706	0	0
49	"C01"	"VDAC"	1.08859073017831	"control"	"C01_49"	1.08859073017831	0	0
49	"C01"	"CYB"	1.37443631596123	"control"	"C01_49"	1.05642421426325	0	0
50	"C01"	"VDAC"	0.597456700150512	"control"	"C01_50"	0.597456700150512	0	0
50	"C01"	"CYB"	0.697813893388411	"control"	"C01_50"	0.330479301231798	0	0
51	"C01"	"VDAC"	1.10024494216377	"control"	"C01_51"	1.10024494216377	0	1
51	"C01"	"CYB"	1.4307803857162	"control"	"C01_51"	1.05178098897031	0	1
52	"C01"	"VDAC"	0.979626606872681	"control"	"C01_52"	0.979626606872681	0	0
52	"C01"	"CYB"	1.34669981504236	"control"	"C01_52"	0.746961333337407	0	0
53	"C01"	"VDAC"	1.03835309732383	"control"	"C01_53"	1.03835309732383	0	0
53	"C01"	"CYB"	1.3121554370542	"control"	"C01_53"	1.20791240230905	0	0
54	"C01"	"VDAC"	0.79382384680112	"control"	"C01_54"	0.79382384680112	0	0
54	"C01"	"CYB"	0.892992243069027	"control"	"C01_54"	0.766698700601474	0	0
55	"C01"	"VDAC"	1.23168737274139	"control"	"C01_55"	1.23168737274139	0	0
55	"C01"	"CYB"	1.48040863084915	"control"	"C01_55"	0.966123105516475	0	0
56	"C01"	"VDAC"	1.26566637320307	"control"	"C01_56"	1.26566637320307	0	0
56	"C01"	"CYB"	1.54811653000121	"control"	"C01_56"	1.05784768451488	0	0
57	"C01"	"VDAC"	0.883855456138584	"control"	"C01_57"	0.883855456138584	0	1
57	"C01"	"CYB"	1.1122852343203	"control"	"C01_57"	0.810930216216329	0	1
58	"C01"	"VDAC"	1.06784062997011	"control"	"C01_58"	1.06784062997011	0	0
58	"C01"	"CYB"	1.35982285351308	"control"	"C01_58"	0.939788702969328	0	0
59	"C01"	"VDAC"	0.8754687373539	"control"	"C01_59"	0.8754687373539	0	0
59	"C01"	"CYB"	1.01079254957852	"control"	"C01_59"	0.598313077862929	0	0
60	"C01"	"VDAC"	1.61728108994669	"control"	"C01_60"	1.61728108994669	0	0
60	"C01"	"CYB"	1.99368592495022	"control"	"C01_60"	1.14100784768611	0	0
61	"C01"	"VDAC"	0.759955850147022	"control"	"C01_61"	0.759955850147022	0	1
61	"C01"	"CYB"	0.987796421601859	"control"	"C01_61"	0.601829021776154	0	1
62	"C01"	"VDAC"	1.01729893289642	"control"	"C01_62"	1.01729893289642	0	0
62	"C01"	"CYB"	1.17235195121547	"control"	"C01_62"	1.06273834966651	0	0
63	"C01"	"VDAC"	0.693147180559945	"control"	"C01_63"	0.693147180559945	0	0
63	"C01"	"CYB"	0.867421051433228	"control"	"C01_63"	0.586422408060134	0	0
64	"C01"	"VDAC"	0.732004983157618	"control"	"C01_64"	0.732004983157618	0	0
64	"C01"	"CYB"	0.692941283448239	"control"	"C01_64"	0.646806843162903	0	0
65	"C01"	"VDAC"	1.06128104230766	"control"	"C01_65"	1.06128104230766	0	0
65	"C01"	"CYB"	1.35939593729783	"control"	"C01_65"	1.20397280422594	0	0
66	"C01"	"VDAC"	0.644652830733136	"control"	"C01_66"	0.644652830733136	0	0
66	"C01"	"CYB"	0.692761441209677	"control"	"C01_66"	0.716540060082628	0	0
67	"C01"	"VDAC"	0.723793092654263	"control"	"C01_67"	0.723793092654263	0	0
67	"C01"	"CYB"	0.921826118219909	"control"	"C01_67"	0.560208380317869	0	0
68	"C01"	"VDAC"	0.703919277631142	"control"	"C01_68"	0.703919277631142	0	0
68	"C01"	"CYB"	0.910355395944283	"control"	"C01_68"	0.537189815659637	0	0
69	"C01"	"VDAC"	1.26840010921671	"control"	"C01_69"	1.26840010921671	0	0
69	"C01"	"CYB"	1.3814421751637	"control"	"C01_69"	1.10570451692224	0	0
70	"C01"	"VDAC"	0.792623068559501	"control"	"C01_70"	0.792623068559501	0	0
70	"C01"	"CYB"	1.11533704504687	"control"	"C01_70"	0.738042500614178	0	0
71	"C01"	"VDAC"	0.966684745570006	"control"	"C01_71"	0.966684745570006	0	1
71	"C01"	"CYB"	0.960172307843728	"control"	"C01_71"	0.930422614376132	0	1
72	"C01"	"VDAC"	1.26962677468115	"control"	"C01_72"	1.26962677468115	0	0
72	"C01"	"CYB"	1.56160585361588	"control"	"C01_72"	1.0612153081963	0	0
73	"C01"	"VDAC"	1.0267757098182	"control"	"C01_73"	1.0267757098182	0	0
73	"C01"	"CYB"	1.24110192127995	"control"	"C01_73"	1.04522441516295	0	0
74	"C01"	"VDAC"	0.884838925534403	"control"	"C01_74"	0.884838925534403	0	0
74	"C01"	"CYB"	0.914321702877434	"control"	"C01_74"	0.936995405145682	0	0
75	"C01"	"VDAC"	0.791458112691149	"control"	"C01_75"	0.791458112691149	0	1
75	"C01"	"CYB"	0.890050395436261	"control"	"C01_75"	0.469486967048806	0	1
76	"C01"	"VDAC"	0.836061787192917	"control"	"C01_76"	0.836061787192917	0	0
76	"C01"	"CYB"	0.926402540067732	"control"	"C01_76"	0.73553219884189	0	0
77	"C01"	"VDAC"	1.00940262558078	"control"	"C01_77"	1.00940262558078	0	0
77	"C01"	"CYB"	1.08795110894345	"control"	"C01_77"	0.859643696387417	0	0
78	"C01"	"VDAC"	0.952801940710559	"control"	"C01_78"	0.952801940710559	0	0
78	"C01"	"CYB"	1.01888060337481	"control"	"C01_78"	0.786628370144553	0	0
79	"C01"	"VDAC"	0.865212237152347	"control"	"C01_79"	0.865212237152347	0	0
79	"C01"	"CYB"	0.921416949610023	"control"	"C01_79"	0.877167973251172	0	0
80	"C01"	"VDAC"	0.749755992618722	"control"	"C01_80"	0.749755992618722	0	1
80	"C01"	"CYB"	1.24496278250562	"control"	"C01_80"	0.603535022104633	0	1
81	"C01"	"VDAC"	0.851752210736584	"control"	"C01_81"	0.851752210736584	0	0
81	"C01"	"CYB"	0.939220180047425	"control"	"C01_81"	0.523248143764548	0	0
82	"C01"	"VDAC"	0.973347203784868	"control"	"C01_82"	0.973347203784868	0	0
82	"C01"	"CYB"	1.21750251033588	"control"	"C01_82"	0.838081205496565	0	0
83	"C01"	"VDAC"	1.07085540462309	"control"	"C01_83"	1.07085540462309	0	1
83	"C01"	"CYB"	1.08816207927543	"control"	"C01_83"	0.813610464251494	0	1
84	"C01"	"VDAC"	0.907190213891721	"control"	"C01_84"	0.907190213891721	0	1
84	"C01"	"CYB"	0.821586947639517	"control"	"C01_84"	0.765386808158733	0	1
