"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"	"meanPosteriorDeficientProb"	"varPosteriorDeficientProb"	"frequentistClassification"
1	"C01"	"VDAC"	1.67872703638062	"control"	"C01_1"	1.67872703638062	0	0	NA	NA	NA
1	"C01"	"MTCO1"	3.10008557632693	"control"	"C01_1"	2.60585925999469	0	0	NA	NA	NA
2	"C01"	"VDAC"	0.731107942615787	"control"	"C01_2"	0.731107942615787	0	1	NA	NA	NA
2	"C01"	"MTCO1"	1.62386663790358	"control"	"C01_2"	1.62244814907611	0	1	NA	NA	NA
3	"C01"	"VDAC"	1.6460025816157	"control"	"C01_3"	1.6460025816157	0	0	NA	NA	NA
3	"C01"	"MTCO1"	3.25925751256731	"control"	"C01_3"	2.75388032390667	0	0	NA	NA	NA
4	"C01"	"VDAC"	1.0784677225175	"control"	"C01_4"	1.0784677225175	0	0	NA	NA	NA
4	"C01"	"MTCO1"	2.07462916939367	"control"	"C01_4"	2.06165610924988	0	0	NA	NA	NA
5	"C01"	"VDAC"	0.762929629648445	"control"	"C01_5"	0.762929629648445	0	1	NA	NA	NA
5	"C01"	"MTCO1"	1.28674674889192	"control"	"C01_5"	1.60278073149557	0	1	NA	NA	NA
6	"C01"	"VDAC"	0.989541193613748	"control"	"C01_6"	0.989541193613748	0	0	NA	NA	NA
6	"C01"	"MTCO1"	1.86121319640964	"control"	"C01_6"	1.84094638007994	0	0	NA	NA	NA
7	"C01"	"VDAC"	0.563368137344235	"control"	"C01_7"	0.563368137344235	0	1	NA	NA	NA
7	"C01"	"MTCO1"	1.1141615497228	"control"	"C01_7"	1.1643836021049	0	1	NA	NA	NA
8	"C01"	"VDAC"	0.998752769192794	"control"	"C01_8"	0.998752769192794	0	0	NA	NA	NA
8	"C01"	"MTCO1"	1.71191756081006	"control"	"C01_8"	2.2586554378196	0	0	NA	NA	NA
9	"C01"	"VDAC"	1.08964361878145	"control"	"C01_9"	1.08964361878145	0	0	NA	NA	NA
9	"C01"	"MTCO1"	2.16910182591934	"control"	"C01_9"	2.17920607180122	0	0	NA	NA	NA
10	"C01"	"VDAC"	0.822080864024548	"control"	"C01_10"	0.822080864024548	0	0	NA	NA	NA
10	"C01"	"MTCO1"	1.92157809745143	"control"	"C01_10"	1.71139815836147	0	0	NA	NA	NA
11	"C01"	"VDAC"	0.866447381598884	"control"	"C01_11"	0.866447381598884	0	0	NA	NA	NA
11	"C01"	"MTCO1"	1.67684127544124	"control"	"C01_11"	1.60843490338866	0	0	NA	NA	NA
12	"C01"	"VDAC"	1.01160091167848	"control"	"C01_12"	1.01160091167848	0	0	NA	NA	NA
12	"C01"	"MTCO1"	1.63823690521729	"control"	"C01_12"	1.9743246610628	0	0	NA	NA	NA
13	"C01"	"VDAC"	1.06733098940665	"control"	"C01_13"	1.06733098940665	0	0	NA	NA	NA
13	"C01"	"MTCO1"	2.32293935096072	"control"	"C01_13"	1.83171152017711	0	0	NA	NA	NA
14	"C01"	"VDAC"	1.11506740950731	"control"	"C01_14"	1.11506740950731	0	0	NA	NA	NA
14	"C01"	"MTCO1"	2.27679969342146	"control"	"C01_14"	1.97458366495567	0	0	NA	NA	NA
15	"C01"	"VDAC"	0.842766814973108	"control"	"C01_15"	0.842766814973108	0	0	NA	NA	NA
15	"C01"	"MTCO1"	2.03644606476105	"control"	"C01_15"	1.72750220240145	0	0	NA	NA	NA
16	"C01"	"VDAC"	1.16245093807759	"control"	"C01_16"	1.16245093807759	0	0	NA	NA	NA
16	"C01"	"MTCO1"	2.34813596645478	"control"	"C01_16"	2.12903095993204	0	0	NA	NA	NA
17	"C01"	"VDAC"	1.08898139547597	"control"	"C01_17"	1.08898139547597	0	0	NA	NA	NA
17	"C01"	"MTCO1"	2.21551772157583	"control"	"C01_17"	2.21690886843705	0	0	NA	NA	NA
18	"C01"	"VDAC"	0.938717767689825	"control"	"C01_18"	0.938717767689825	0	0	NA	NA	NA
18	"C01"	"MTCO1"	1.50378877624932	"control"	"C01_18"	1.68007890946903	0	0	NA	NA	NA
19	"C01"	"VDAC"	0.721699082358016	"control"	"C01_19"	0.721699082358016	0	0	NA	NA	NA
19	"C01"	"MTCO1"	1.74801675751369	"control"	"C01_19"	1.50068411231519	0	0	NA	NA	NA
20	"C01"	"VDAC"	0.671598844310178	"control"	"C01_20"	0.671598844310178	0	0	NA	NA	NA
20	"C01"	"MTCO1"	1.00026206672728	"control"	"C01_20"	1.58590741497629	0	0	NA	NA	NA
21	"C01"	"VDAC"	1.10172271095207	"control"	"C01_21"	1.10172271095207	0	1	NA	NA	NA
21	"C01"	"MTCO1"	1.88270368301119	"control"	"C01_21"	2.07710235929973	0	1	NA	NA	NA
22	"C01"	"VDAC"	0.724267089368457	"control"	"C01_22"	0.724267089368457	0	0	NA	NA	NA
22	"C01"	"MTCO1"	1.31554670501998	"control"	"C01_22"	1.5379789484964	0	0	NA	NA	NA
23	"C01"	"VDAC"	1.11896182814526	"control"	"C01_23"	1.11896182814526	0	0	NA	NA	NA
23	"C01"	"MTCO1"	1.84251300539557	"control"	"C01_23"	1.92234968321988	0	0	NA	NA	NA
24	"C01"	"VDAC"	0.669132304416835	"control"	"C01_24"	0.669132304416835	0	0	NA	NA	NA
24	"C01"	"MTCO1"	1.15769258280165	"control"	"C01_24"	1.15464012015914	0	0	NA	NA	NA
25	"C01"	"VDAC"	0.774208218174886	"control"	"C01_25"	0.774208218174886	0	0	NA	NA	NA
25	"C01"	"MTCO1"	1.15029692389113	"control"	"C01_25"	1.38297760852214	0	0	NA	NA	NA
26	"C01"	"VDAC"	1.06796365396485	"control"	"C01_26"	1.06796365396485	0	0	NA	NA	NA
26	"C01"	"MTCO1"	2.4560132345706	"control"	"C01_26"	1.97309628938355	0	0	NA	NA	NA
27	"C01"	"VDAC"	1.04056490687203	"control"	"C01_27"	1.04056490687203	0	0	NA	NA	NA
27	"C01"	"MTCO1"	2.12412472699553	"control"	"C01_27"	2.17034764058199	0	0	NA	NA	NA
28	"C01"	"VDAC"	0.941179493421184	"control"	"C01_28"	0.941179493421184	0	1	NA	NA	NA
28	"C01"	"MTCO1"	1.57246159666436	"control"	"C01_28"	1.90526367856434	0	1	NA	NA	NA
29	"C01"	"VDAC"	0.89235052430612	"control"	"C01_29"	0.89235052430612	0	0	NA	NA	NA
29	"C01"	"MTCO1"	1.55730353211508	"control"	"C01_29"	1.47079362481012	0	0	NA	NA	NA
30	"C01"	"VDAC"	0.809136493791027	"control"	"C01_30"	0.809136493791027	0	0	NA	NA	NA
30	"C01"	"MTCO1"	1.8722589015703	"control"	"C01_30"	1.4052664728001	0	0	NA	NA	NA
31	"C01"	"VDAC"	0.766601628927795	"control"	"C01_31"	0.766601628927795	0	0	NA	NA	NA
31	"C01"	"MTCO1"	1.43004631651567	"control"	"C01_31"	1.41484626316092	0	0	NA	NA	NA
