"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	1.67872703638062	"control"	"C01_1"	1.67872703638062	0	1
1	"C01"	"NDUFB8"	1.60368422281499	"control"	"C01_1"	1.62268313924991	0	1
2	"C01"	"VDAC"	0.731107942615787	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"NDUFB8"	0.385076440593977	"control"	"C01_2"	0.731107942615787	0	0
3	"C01"	"VDAC"	1.6460025816157	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"NDUFB8"	1.8494193569554	"control"	"C01_3"	1.91387537775202	0	0
4	"C01"	"VDAC"	1.0784677225175	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"NDUFB8"	0.977172832188077	"control"	"C01_4"	1.18324667382191	0	0
5	"C01"	"VDAC"	0.762929629648445	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"NDUFB8"	0.709076488165668	"control"	"C01_5"	0.776102158224815	0	0
6	"C01"	"VDAC"	0.989541193613748	"control"	"C01_6"	0.989541193613748	0	1
6	"C01"	"NDUFB8"	0.877227304884419	"control"	"C01_6"	1.00704509514262	0	1
7	"C01"	"VDAC"	0.563368137344235	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"NDUFB8"	0.67916601946203	"control"	"C01_7"	0.460916412777159	0	0
8	"C01"	"VDAC"	0.998752769192794	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"NDUFB8"	1.08898335739652	"control"	"C01_8"	1.21371245368038	0	0
9	"C01"	"VDAC"	1.08964361878145	"control"	"C01_9"	1.08964361878145	0	1
9	"C01"	"NDUFB8"	1.29162731614444	"control"	"C01_9"	1.12214278593877	0	1
10	"C01"	"VDAC"	0.822080864024548	"control"	"C01_10"	0.822080864024548	0	1
10	"C01"	"NDUFB8"	0.700325864487757	"control"	"C01_10"	0.912614257115381	0	1
11	"C01"	"VDAC"	0.866447381598884	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"NDUFB8"	0.630394011283465	"control"	"C01_11"	0.812321617546162	0	0
12	"C01"	"VDAC"	1.01160091167848	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"NDUFB8"	1.03363633970695	"control"	"C01_12"	1.14573021161171	0	0
13	"C01"	"VDAC"	1.06733098940665	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"NDUFB8"	0.992874495539911	"control"	"C01_13"	1.06170773179281	0	0
14	"C01"	"VDAC"	1.11506740950731	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"NDUFB8"	0.990260066041932	"control"	"C01_14"	1.04437746485331	0	0
15	"C01"	"VDAC"	0.842766814973108	"control"	"C01_15"	0.842766814973108	0	1
15	"C01"	"NDUFB8"	0.885907110897437	"control"	"C01_15"	0.834558834455928	0	1
