"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"CYB"	6.52574147129925	"control"	"C01_1"	1.42291707474886	0	0
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"CYB"	5.25802887231495	"control"	"C01_2"	0.818835395786434	0	0
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	1
3	"C01"	"CYB"	6.73998595038081	"control"	"C01_3"	1.51095027611731	0	1
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"CYB"	5.52743631707161	"control"	"C01_4"	0.98881014133002	0	0
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"CYB"	5.00913979297541	"control"	"C01_5"	0.768439285351807	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	1
6	"C01"	"CYB"	5.10321082949003	"control"	"C01_6"	0.839409687538197	0	1
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"CYB"	5.00648457604884	"control"	"C01_7"	0.525195564235714	0	0
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"CYB"	5.44122849591045	"control"	"C01_8"	1.21875660039068	0	0
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	1
9	"C01"	"CYB"	5.08116109791523	"control"	"C01_9"	1.10306663897008	0	1
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"CYB"	5.26357248522503	"control"	"C01_10"	0.805820343023075	0	0
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"CYB"	5.34935998586968	"control"	"C01_11"	0.764476501621569	0	0
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"CYB"	5.08674098716959	"control"	"C01_12"	0.907480102015009	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	1
13	"C01"	"CYB"	5.58167659593376	"control"	"C01_13"	0.846521161263087	0	1
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"CYB"	5.90367038217592	"control"	"C01_14"	0.857587340087821	0	0
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0
15	"C01"	"CYB"	4.9555172094712	"control"	"C01_15"	0.792476888951965	0	0
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	0
16	"C01"	"CYB"	6.39345026200011	"control"	"C01_16"	1.06187604891991	0	0
17	"C01"	"VDAC"	5.63347209321395	"control"	"C01_17"	1.08898139547597	0	1
17	"C01"	"CYB"	5.48965280996606	"control"	"C01_17"	0.877862037375278	0	1
18	"C01"	"VDAC"	5.40807665153474	"control"	"C01_18"	0.938717767689825	0	0
18	"C01"	"CYB"	5.43066324156247	"control"	"C01_18"	0.765228062697104	0	0
19	"C01"	"VDAC"	5.08254862353702	"control"	"C01_19"	0.721699082358016	0	0
19	"C01"	"CYB"	4.8411126233937	"control"	"C01_19"	0.595547797027032	0	0
20	"C01"	"VDAC"	5.00739826646527	"control"	"C01_20"	0.671598844310178	0	0
20	"C01"	"CYB"	5.1568494421952	"control"	"C01_20"	0.82885643230174	0	0
21	"C01"	"VDAC"	5.6525840664281	"control"	"C01_21"	1.10172271095207	0	1
21	"C01"	"CYB"	5.43668193671437	"control"	"C01_21"	1.03428143023381	0	1
22	"C01"	"VDAC"	5.08640063405269	"control"	"C01_22"	0.724267089368457	0	1
22	"C01"	"CYB"	5.07269290325817	"control"	"C01_22"	0.705995323054816	0	1
23	"C01"	"VDAC"	5.67844274221789	"control"	"C01_23"	1.11896182814526	0	0
23	"C01"	"CYB"	5.25344983590062	"control"	"C01_23"	0.857316729485632	0	0
24	"C01"	"VDAC"	5.00369845662525	"control"	"C01_24"	0.669132304416835	0	1
24	"C01"	"CYB"	5.12546889590727	"control"	"C01_24"	0.509468771658367	0	1
25	"C01"	"VDAC"	5.16131232726233	"control"	"C01_25"	0.774208218174886	0	0
25	"C01"	"CYB"	5.23070722185523	"control"	"C01_25"	0.575571076929153	0	0
26	"C01"	"VDAC"	5.60194548094727	"control"	"C01_26"	1.06796365396485	0	0
26	"C01"	"CYB"	5.63551588850769	"control"	"C01_26"	0.885912696352645	0	0
27	"C01"	"VDAC"	5.56084736030805	"control"	"C01_27"	1.04056490687203	0	0
27	"C01"	"CYB"	5.5069509395779	"control"	"C01_27"	1.19456311291292	0	0
28	"C01"	"VDAC"	5.41176924013178	"control"	"C01_28"	0.941179493421184	0	0
28	"C01"	"CYB"	5.51956021658663	"control"	"C01_28"	0.942224971765252	0	0
29	"C01"	"VDAC"	5.33852578645918	"control"	"C01_29"	0.89235052430612	0	0
29	"C01"	"CYB"	5.33954743925015	"control"	"C01_29"	0.527460684321284	0	0
30	"C01"	"VDAC"	5.21370474068654	"control"	"C01_30"	0.809136493791027	0	0
30	"C01"	"CYB"	5.08404357337372	"control"	"C01_30"	0.683015381792471	0	0
31	"C01"	"VDAC"	5.14990244339169	"control"	"C01_31"	0.766601628927795	0	0
31	"C01"	"CYB"	4.92341221893414	"control"	"C01_31"	0.693147180559945	0	0
32	"C01"	"VDAC"	5.24296513708569	"control"	"C01_32"	0.828643424723796	0	0
32	"C01"	"CYB"	5.79928640881965	"control"	"C01_32"	0.687888623552524	0	0
33	"C01"	"VDAC"	5.69114909068608	"control"	"C01_33"	1.12743272712406	0	0
33	"C01"	"CYB"	5.71073044820394	"control"	"C01_33"	1.29256188341383	0	0
34	"C01"	"VDAC"	5.54929136660945	"control"	"C01_34"	1.03286091107297	0	1
34	"C01"	"CYB"	5.03418851286762	"control"	"C01_34"	1.09405647201048	0	1
35	"C01"	"VDAC"	5.62180243068328	"control"	"C01_35"	1.08120162045552	0	0
35	"C01"	"CYB"	5.43981771952736	"control"	"C01_35"	0.845909934949856	0	0
36	"C01"	"VDAC"	5.71337083689466	"control"	"C01_36"	1.14224722459644	0	0
