"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"	"meanPosteriorDeficientProb"	"varPosteriorDeficientProb"	"frequentistClassification"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	1	NA	NA	NA
1	"C01"	"MTCO1"	10.4917426762153	"control"	"C01_1"	2.60585925999469	0	1	NA	NA	NA
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0	NA	NA	NA
2	"C01"	"MTCO1"	8.10709145061659	"control"	"C01_2"	1.62244814907611	0	0	NA	NA	NA
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	1	NA	NA	NA
3	"C01"	"MTCO1"	10.5892822417584	"control"	"C01_3"	2.75388032390667	0	1	NA	NA	NA
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0	NA	NA	NA
4	"C01"	"MTCO1"	9.14618967479878	"control"	"C01_4"	2.06165610924988	0	0	NA	NA	NA
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0	NA	NA	NA
5	"C01"	"MTCO1"	8.4575078556436	"control"	"C01_5"	1.60278073149557	0	0	NA	NA	NA
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0	NA	NA	NA
6	"C01"	"MTCO1"	8.88091368444747	"control"	"C01_6"	1.84094638007994	0	0	NA	NA	NA
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0	NA	NA	NA
7	"C01"	"MTCO1"	7.7346617891695	"control"	"C01_7"	1.1643836021049	0	0	NA	NA	NA
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0	NA	NA	NA
8	"C01"	"MTCO1"	9.15499309087383	"control"	"C01_8"	2.2586554378196	0	0	NA	NA	NA
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0	NA	NA	NA
9	"C01"	"MTCO1"	8.83820736219026	"control"	"C01_9"	2.17920607180122	0	0	NA	NA	NA
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	1	NA	NA	NA
10	"C01"	"MTCO1"	8.20131827893236	"control"	"C01_10"	1.71139815836147	0	1	NA	NA	NA
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0	NA	NA	NA
11	"C01"	"MTCO1"	8.42558477666454	"control"	"C01_11"	1.60843490338866	0	0	NA	NA	NA
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0	NA	NA	NA
12	"C01"	"MTCO1"	9.61203786237925	"control"	"C01_12"	1.9743246610628	0	0	NA	NA	NA
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0	NA	NA	NA
13	"C01"	"MTCO1"	8.6673570012221	"control"	"C01_13"	1.83171152017711	0	0	NA	NA	NA
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0	NA	NA	NA
14	"C01"	"MTCO1"	9.0699700319912	"control"	"C01_14"	1.97458366495567	0	0	NA	NA	NA
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0	NA	NA	NA
15	"C01"	"MTCO1"	9.74779073337395	"control"	"C01_15"	1.72750220240145	0	0	NA	NA	NA
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	0	NA	NA	NA
16	"C01"	"MTCO1"	8.8544827407724	"control"	"C01_16"	2.12903095993204	0	0	NA	NA	NA
17	"C01"	"VDAC"	5.63347209321395	"control"	"C01_17"	1.08898139547597	0	0	NA	NA	NA
17	"C01"	"MTCO1"	8.87665806414605	"control"	"C01_17"	2.21690886843705	0	0	NA	NA	NA
18	"C01"	"VDAC"	5.40807665153474	"control"	"C01_18"	0.938717767689825	0	0	NA	NA	NA
18	"C01"	"MTCO1"	8.67982933088311	"control"	"C01_18"	1.68007890946903	0	0	NA	NA	NA
19	"C01"	"VDAC"	5.08254862353702	"control"	"C01_19"	0.721699082358016	0	0	NA	NA	NA
19	"C01"	"MTCO1"	8.2686518842878	"control"	"C01_19"	1.50068411231519	0	0	NA	NA	NA
20	"C01"	"VDAC"	5.00739826646527	"control"	"C01_20"	0.671598844310178	0	1	NA	NA	NA
20	"C01"	"MTCO1"	7.97686514960032	"control"	"C01_20"	1.58590741497629	0	1	NA	NA	NA
21	"C01"	"VDAC"	5.6525840664281	"control"	"C01_21"	1.10172271095207	0	0	NA	NA	NA
21	"C01"	"MTCO1"	9.40254476662284	"control"	"C01_21"	2.07710235929973	0	0	NA	NA	NA
22	"C01"	"VDAC"	5.08640063405269	"control"	"C01_22"	0.724267089368457	0	0	NA	NA	NA
22	"C01"	"MTCO1"	8.38161031458586	"control"	"C01_22"	1.5379789484964	0	0	NA	NA	NA
23	"C01"	"VDAC"	5.67844274221789	"control"	"C01_23"	1.11896182814526	0	0	NA	NA	NA
23	"C01"	"MTCO1"	9.60000422975255	"control"	"C01_23"	1.92234968321988	0	0	NA	NA	NA
24	"C01"	"VDAC"	5.00369845662525	"control"	"C01_24"	0.669132304416835	0	0	NA	NA	NA
24	"C01"	"MTCO1"	8.66087173857716	"control"	"C01_24"	1.15464012015914	0	0	NA	NA	NA
25	"C01"	"VDAC"	5.16131232726233	"control"	"C01_25"	0.774208218174886	0	0	NA	NA	NA
25	"C01"	"MTCO1"	8.49265318390573	"control"	"C01_25"	1.38297760852214	0	0	NA	NA	NA
26	"C01"	"VDAC"	5.60194548094727	"control"	"C01_26"	1.06796365396485	0	0	NA	NA	NA
26	"C01"	"MTCO1"	8.92807509657339	"control"	"C01_26"	1.97309628938355	0	0	NA	NA	NA
27	"C01"	"VDAC"	5.56084736030805	"control"	"C01_27"	1.04056490687203	0	0	NA	NA	NA
