"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"MTCO1"	11.7245891256529	"control"	"C01_1"	2.60585925999469	0	0
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"MTCO1"	9.0828172040097	"control"	"C01_2"	1.62244814907611	0	0
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"MTCO1"	11.1392481714978	"control"	"C01_3"	2.75388032390667	0	0
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"MTCO1"	10.0139957862282	"control"	"C01_4"	2.06165610924988	0	0
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"MTCO1"	9.11962743790162	"control"	"C01_5"	1.60278073149557	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	1
6	"C01"	"MTCO1"	9.69048137440264	"control"	"C01_6"	1.84094638007994	0	1
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"MTCO1"	8.76788663766599	"control"	"C01_7"	1.1643836021049	0	0
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"MTCO1"	10.473285169783	"control"	"C01_8"	2.2586554378196	0	0
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"MTCO1"	10.532808379185	"control"	"C01_9"	2.17920607180122	0	0
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"MTCO1"	8.7844468853245	"control"	"C01_10"	1.71139815836147	0	0
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"MTCO1"	9.36022896401573	"control"	"C01_11"	1.60843490338866	0	0
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"MTCO1"	10.7475046508118	"control"	"C01_12"	1.9743246610628	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"MTCO1"	9.57792384128779	"control"	"C01_13"	1.83171152017711	0	0
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"MTCO1"	10.1937455164416	"control"	"C01_14"	1.97458366495567	0	0
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0
15	"C01"	"MTCO1"	9.74281392767427	"control"	"C01_15"	1.72750220240145	0	0
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	0
16	"C01"	"MTCO1"	9.76574779816987	"control"	"C01_16"	2.12903095993204	0	0
17	"C01"	"VDAC"	5.63347209321395	"control"	"C01_17"	1.08898139547597	0	1
17	"C01"	"MTCO1"	9.04550358468337	"control"	"C01_17"	2.21690886843705	0	1
18	"C01"	"VDAC"	5.40807665153474	"control"	"C01_18"	0.938717767689825	0	0
18	"C01"	"MTCO1"	9.34150992505456	"control"	"C01_18"	1.68007890946903	0	0
19	"C01"	"VDAC"	5.08254862353702	"control"	"C01_19"	0.721699082358016	0	0
19	"C01"	"MTCO1"	8.8329137179511	"control"	"C01_19"	1.50068411231519	0	0
20	"C01"	"VDAC"	5.00739826646527	"control"	"C01_20"	0.671598844310178	0	0
20	"C01"	"MTCO1"	8.660852048707	"control"	"C01_20"	1.58590741497629	0	0
21	"C01"	"VDAC"	5.6525840664281	"control"	"C01_21"	1.10172271095207	0	0
