"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"CYB"	5.15991914299072	"control"	"C01_1"	1.42291707474886	0	0
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"CYB"	3.76828189061757	"control"	"C01_2"	0.818835395786434	0	0
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"CYB"	4.9789339886376	"control"	"C01_3"	1.51095027611731	0	0
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"CYB"	4.12495711516647	"control"	"C01_4"	0.98881014133002	0	0
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"CYB"	3.70863795435379	"control"	"C01_5"	0.768439285351807	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0
6	"C01"	"CYB"	4.04006364389987	"control"	"C01_6"	0.839409687538197	0	0
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"CYB"	3.5130921682531	"control"	"C01_7"	0.525195564235714	0	0
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	1
8	"C01"	"CYB"	3.72817452369191	"control"	"C01_8"	1.21875660039068	0	1
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"CYB"	4.42671958120691	"control"	"C01_9"	1.10306663897008	0	0
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"CYB"	3.89939208013874	"control"	"C01_10"	0.805820343023075	0	0
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"CYB"	3.62064621001494	"control"	"C01_11"	0.764476501621569	0	0
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"CYB"	3.66837593507571	"control"	"C01_12"	0.907480102015009	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"CYB"	3.59394922247663	"control"	"C01_13"	0.846521161263087	0	0
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"CYB"	4.65986726508275	"control"	"C01_14"	0.857587340087821	0	0
