"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"	"meanPosteriorDeficientProb"	"varPosteriorDeficientProb"	"frequentistClassification"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0	NA	NA	NA
1	"C01"	"MTCO1"	13.4755090029659	"control"	"C01_1"	2.60585925999469	0	0	NA	NA	NA
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0	NA	NA	NA
2	"C01"	"MTCO1"	10.4475118042445	"control"	"C01_2"	1.62244814907611	0	0	NA	NA	NA
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0	NA	NA	NA
3	"C01"	"MTCO1"	13.1100351750427	"control"	"C01_3"	2.75388032390667	0	0	NA	NA	NA
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0	NA	NA	NA
4	"C01"	"MTCO1"	11.9876080973591	"control"	"C01_4"	2.06165610924988	0	0	NA	NA	NA
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0	NA	NA	NA
5	"C01"	"MTCO1"	10.9910878448781	"control"	"C01_5"	1.60278073149557	0	0	NA	NA	NA
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0	NA	NA	NA
6	"C01"	"MTCO1"	10.9738742913706	"control"	"C01_6"	1.84094638007994	0	0	NA	NA	NA
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0	NA	NA	NA
7	"C01"	"MTCO1"	10.3419530031111	"control"	"C01_7"	1.1643836021049	0	0	NA	NA	NA
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0	NA	NA	NA
8	"C01"	"MTCO1"	11.4583103151704	"control"	"C01_8"	2.2586554378196	0	0	NA	NA	NA
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	1	NA	NA	NA
9	"C01"	"MTCO1"	12.1376300023115	"control"	"C01_9"	2.17920607180122	0	1	NA	NA	NA
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0	NA	NA	NA
10	"C01"	"MTCO1"	10.4401527602127	"control"	"C01_10"	1.71139815836147	0	0	NA	NA	NA
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0	NA	NA	NA
11	"C01"	"MTCO1"	11.1789921863983	"control"	"C01_11"	1.60843490338866	0	0	NA	NA	NA
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0	NA	NA	NA
12	"C01"	"MTCO1"	11.9197724283715	"control"	"C01_12"	1.9743246610628	0	0	NA	NA	NA
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0	NA	NA	NA
13	"C01"	"MTCO1"	11.5413961783551	"control"	"C01_13"	1.83171152017711	0	0	NA	NA	NA
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	1	NA	NA	NA
14	"C01"	"MTCO1"	12.1548196080298	"control"	"C01_14"	1.97458366495567	0	1	NA	NA	NA
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0	NA	NA	NA
15	"C01"	"MTCO1"	11.2751264737239	"control"	"C01_15"	1.72750220240145	0	0	NA	NA	NA
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	1	NA	NA	NA
16	"C01"	"MTCO1"	11.6266436552433	"control"	"C01_16"	2.12903095993204	0	1	NA	NA	NA
17	"C01"	"VDAC"	5.63347209321395	"control"	"C01_17"	1.08898139547597	0	0	NA	NA	NA
17	"C01"	"MTCO1"	11.2458028348227	"control"	"C01_17"	2.21690886843705	0	0	NA	NA	NA
18	"C01"	"VDAC"	5.40807665153474	"control"	"C01_18"	0.938717767689825	0	0	NA	NA	NA
18	"C01"	"MTCO1"	11.1650084072518	"control"	"C01_18"	1.68007890946903	0	0	NA	NA	NA
19	"C01"	"VDAC"	5.08254862353702	"control"	"C01_19"	0.721699082358016	0	0	NA	NA	NA
19	"C01"	"MTCO1"	10.5804510482968	"control"	"C01_19"	1.50068411231519	0	0	NA	NA	NA
20	"C01"	"VDAC"	5.00739826646527	"control"	"C01_20"	0.671598844310178	0	0	NA	NA	NA
20	"C01"	"MTCO1"	10.0915605558017	"control"	"C01_20"	1.58590741497629	0	0	NA	NA	NA
21	"C01"	"VDAC"	5.6525840664281	"control"	"C01_21"	1.10172271095207	0	0	NA	NA	NA
21	"C01"	"MTCO1"	11.1321918680782	"control"	"C01_21"	2.07710235929973	0	0	NA	NA	NA
22	"C01"	"VDAC"	5.08640063405269	"control"	"C01_22"	0.724267089368457	0	1	NA	NA	NA
22	"C01"	"MTCO1"	10.7821068067352	"control"	"C01_22"	1.5379789484964	0	1	NA	NA	NA
23	"C01"	"VDAC"	5.67844274221789	"control"	"C01_23"	1.11896182814526	0	0	NA	NA	NA
23	"C01"	"MTCO1"	11.6337629431286	"control"	"C01_23"	1.92234968321988	0	0	NA	NA	NA
24	"C01"	"VDAC"	5.00369845662525	"control"	"C01_24"	0.669132304416835	0	0	NA	NA	NA
24	"C01"	"MTCO1"	10.4355713786799	"control"	"C01_24"	1.15464012015914	0	0	NA	NA	NA
25	"C01"	"VDAC"	5.16131232726233	"control"	"C01_25"	0.774208218174886	0	0	NA	NA	NA
25	"C01"	"MTCO1"	10.7019060912774	"control"	"C01_25"	1.38297760852214	0	0	NA	NA	NA
26	"C01"	"VDAC"	5.60194548094727	"control"	"C01_26"	1.06796365396485	0	0	NA	NA	NA
26	"C01"	"MTCO1"	10.5407559080624	"control"	"C01_26"	1.97309628938355	0	0	NA	NA	NA
27	"C01"	"VDAC"	5.56084736030805	"control"	"C01_27"	1.04056490687203	0	0	NA	NA	NA
27	"C01"	"MTCO1"	11.5346385694882	"control"	"C01_27"	2.17034764058199	0	0	NA	NA	NA
28	"C01"	"VDAC"	5.41176924013178	"control"	"C01_28"	0.941179493421184	0	0	NA	NA	NA
28	"C01"	"MTCO1"	11.6986663914983	"control"	"C01_28"	1.90526367856434	0	0	NA	NA	NA
29	"C01"	"VDAC"	5.33852578645918	"control"	"C01_29"	0.89235052430612	0	0	NA	NA	NA
29	"C01"	"MTCO1"	10.0556228238149	"control"	"C01_29"	1.47079362481012	0	0	NA	NA	NA
30	"C01"	"VDAC"	5.21370474068654	"control"	"C01_30"	0.809136493791027	0	1	NA	NA	NA
30	"C01"	"MTCO1"	10.8074909339252	"control"	"C01_30"	1.4052664728001	0	1	NA	NA	NA
31	"C01"	"VDAC"	5.14990244339169	"control"	"C01_31"	0.766601628927795	0	0	NA	NA	NA
31	"C01"	"MTCO1"	10.1617770365182	"control"	"C01_31"	1.41484626316092	0	0	NA	NA	NA
32	"C01"	"VDAC"	5.24296513708569	"control"	"C01_32"	0.828643424723796	0	0	NA	NA	NA
32	"C01"	"MTCO1"	10.890313771579	"control"	"C01_32"	1.56365022926403	0	0	NA	NA	NA
33	"C01"	"VDAC"	5.69114909068608	"control"	"C01_33"	1.12743272712406	0	0	NA	NA	NA
33	"C01"	"MTCO1"	11.5836316463456	"control"	"C01_33"	2.35753834814666	0	0	NA	NA	NA
34	"C01"	"VDAC"	5.54929136660945	"control"	"C01_34"	1.03286091107297	0	0	NA	NA	NA
34	"C01"	"MTCO1"	11.726469971439	"control"	"C01_34"	2.11515962429288	0	0	NA	NA	NA
35	"C01"	"VDAC"	5.62180243068328	"control"	"C01_35"	1.08120162045552	0	0	NA	NA	NA
35	"C01"	"MTCO1"	11.6560749116523	"control"	"C01_35"	1.79229869815134	0	0	NA	NA	NA
36	"C01"	"VDAC"	5.71337083689466	"control"	"C01_36"	1.14224722459644	0	0	NA	NA	NA
36	"C01"	"MTCO1"	10.9975026540649	"control"	"C01_36"	1.86090882302657	0	0	NA	NA	NA
37	"C01"	"VDAC"	5.64445422834189	"control"	"C01_37"	1.09630281889459	0	1	NA	NA	NA
37	"C01"	"MTCO1"	11.3382098196718	"control"	"C01_37"	2.12095533836978	0	1	NA	NA	NA
38	"C01"	"VDAC"	5.17235897712109	"control"	"C01_38"	0.781572651414062	0	0	NA	NA	NA
38	"C01"	"MTCO1"	10.9010582411033	"control"	"C01_38"	1.44402912873886	0	0	NA	NA	NA
39	"C01"	"VDAC"	5.492400789042	"control"	"C01_39"	0.994933859361335	0	0	NA	NA	NA
39	"C01"	"MTCO1"	10.995592560287	"control"	"C01_39"	1.76987675795642	0	0	NA	NA	NA
40	"C01"	"VDAC"	5.66052354934736	"control"	"C01_40"	1.10701569956491	0	0	NA	NA	NA
40	"C01"	"MTCO1"	11.2826632627029	"control"	"C01_40"	2.04891708348387	0	0	NA	NA	NA
41	"C01"	"VDAC"	5.56983389009098	"control"	"C01_41"	1.04655592672732	0	0	NA	NA	NA
41	"C01"	"MTCO1"	11.8668183796363	"control"	"C01_41"	2.02872016608397	0	0	NA	NA	NA
42	"C01"	"VDAC"	5.26283866274264	"control"	"C01_42"	0.841892441828426	0	1	NA	NA	NA
42	"C01"	"MTCO1"	10.2258395168764	"control"	"C01_42"	1.85472442593099	0	1	NA	NA	NA
43	"C01"	"VDAC"	5.44641836066176	"control"	"C01_43"	0.964278907107843	0	0	NA	NA	NA
43	"C01"	"MTCO1"	11.1683208443409	"control"	"C01_43"	1.9091683233317	0	0	NA	NA	NA
44	"C01"	"VDAC"	4.98965193746285	"control"	"C01_44"	0.659767958308565	0	0	NA	NA	NA
44	"C01"	"MTCO1"	9.87011314093179	"control"	"C01_44"	1.2840155119687	0	0	NA	NA	NA
45	"C01"	"VDAC"	5.58999617862152	"control"	"C01_45"	1.05999745241435	0	0	NA	NA	NA
45	"C01"	"MTCO1"	12.2465681300773	"control"	"C01_45"	2.03984196883829	0	0	NA	NA	NA
46	"C01"	"VDAC"	5.37738401896628	"control"	"C01_46"	0.918256012644187	0	0	NA	NA	NA
46	"C01"	"MTCO1"	10.7282171776423	"control"	"C01_46"	1.84651670259575	0	0	NA	NA	NA
47	"C01"	"VDAC"	4.88470724388995	"control"	"C01_47"	0.589804829259969	0	0	NA	NA	NA
47	"C01"	"MTCO1"	10.2013769065291	"control"	"C01_47"	1.18562366574107	0	0	NA	NA	NA
48	"C01"	"VDAC"	5.41193805097862	"control"	"C01_48"	0.941292033985745	0	0	NA	NA	NA
48	"C01"	"MTCO1"	10.3403089686825	"control"	"C01_48"	1.78328484230304	0	0	NA	NA	NA
49	"C01"	"VDAC"	5.63288609526747	"control"	"C01_49"	1.08859073017831	0	0	NA	NA	NA
49	"C01"	"MTCO1"	10.8064921809447	"control"	"C01_49"	2.09953740563481	0	0	NA	NA	NA
50	"C01"	"VDAC"	4.89618505022577	"control"	"C01_50"	0.597456700150512	0	1	NA	NA	NA
50	"C01"	"MTCO1"	10.1332447442326	"control"	"C01_50"	1.09987891316052	0	1	NA	NA	NA
51	"C01"	"VDAC"	5.65036741324566	"control"	"C01_51"	1.10024494216377	0	0	NA	NA	NA
51	"C01"	"MTCO1"	11.3848848063431	"control"	"C01_51"	2.10425370712348	0	0	NA	NA	NA
52	"C01"	"VDAC"	5.46943991030902	"control"	"C01_52"	0.979626606872681	0	0	NA	NA	NA
52	"C01"	"MTCO1"	11.5408040460462	"control"	"C01_52"	1.68265262855341	0	0	NA	NA	NA
53	"C01"	"VDAC"	5.55752964598574	"control"	"C01_53"	1.03835309732383	0	0	NA	NA	NA
53	"C01"	"MTCO1"	11.9252881839024	"control"	"C01_53"	2.13644765351965	0	0	NA	NA	NA
54	"C01"	"VDAC"	5.19073577020168	"control"	"C01_54"	0.79382384680112	0	0	NA	NA	NA
54	"C01"	"MTCO1"	10.4713587352989	"control"	"C01_54"	1.54177926390429	0	0	NA	NA	NA
55	"C01"	"VDAC"	5.84753105911208	"control"	"C01_55"	1.23168737274139	0	0	NA	NA	NA
55	"C01"	"MTCO1"	11.6421856400822	"control"	"C01_55"	2.0894280069049	0	0	NA	NA	NA
56	"C01"	"VDAC"	5.89849955980461	"control"	"C01_56"	1.26566637320307	0	1	NA	NA	NA
56	"C01"	"MTCO1"	11.9602538163695	"control"	"C01_56"	2.19538634148215	0	1	NA	NA	NA
57	"C01"	"VDAC"	5.32578318420788	"control"	"C01_57"	0.883855456138584	0	0	NA	NA	NA
57	"C01"	"MTCO1"	11.2057096234853	"control"	"C01_57"	1.84694588480877	0	0	NA	NA	NA
58	"C01"	"VDAC"	5.60176094495516	"control"	"C01_58"	1.06784062997011	0	0	NA	NA	NA
58	"C01"	"MTCO1"	11.2969752137776	"control"	"C01_58"	1.98988401440798	0	0	NA	NA	NA
59	"C01"	"VDAC"	5.31320310603085	"control"	"C01_59"	0.8754687373539	0	0	NA	NA	NA
59	"C01"	"MTCO1"	10.8464722562599	"control"	"C01_59"	1.48700120813943	0	0	NA	NA	NA
60	"C01"	"VDAC"	6.42592163492003	"control"	"C01_60"	1.61728108994669	0	0	NA	NA	NA
60	"C01"	"MTCO1"	12.7660811000241	"control"	"C01_60"	2.40928329604901	0	0	NA	NA	NA
61	"C01"	"VDAC"	5.13993377522053	"control"	"C01_61"	0.759955850147022	0	1	NA	NA	NA
61	"C01"	"MTCO1"	10.8934672205202	"control"	"C01_61"	1.33308535740611	0	1	NA	NA	NA
62	"C01"	"VDAC"	5.52594839934464	"control"	"C01_62"	1.01729893289642	0	0	NA	NA	NA
62	"C01"	"MTCO1"	10.6983031683005	"control"	"C01_62"	2.04344419929064	0	0	NA	NA	NA
63	"C01"	"VDAC"	5.03972077083992	"control"	"C01_63"	0.693147180559945	0	0	NA	NA	NA
63	"C01"	"MTCO1"	10.7414755012165	"control"	"C01_63"	1.22701809350677	0	0	NA	NA	NA
64	"C01"	"VDAC"	5.09800747473643	"control"	"C01_64"	0.732004983157618	0	0	NA	NA	NA
64	"C01"	"MTCO1"	10.5368843236043	"control"	"C01_64"	1.33797578392334	0	0	NA	NA	NA
65	"C01"	"VDAC"	5.59192156346149	"control"	"C01_65"	1.06128104230766	0	0	NA	NA	NA
65	"C01"	"MTCO1"	10.9734657736101	"control"	"C01_65"	2.1553842026373	0	0	NA	NA	NA
66	"C01"	"VDAC"	4.9669792460997	"control"	"C01_66"	0.644652830733136	0	0	NA	NA	NA
66	"C01"	"MTCO1"	9.63153464847477	"control"	"C01_66"	1.38777255804829	0	0	NA	NA	NA
67	"C01"	"VDAC"	5.0856896389814	"control"	"C01_67"	0.723793092654263	0	0	NA	NA	NA
67	"C01"	"MTCO1"	10.3932259433847	"control"	"C01_67"	1.28254619187715	0	0	NA	NA	NA
68	"C01"	"VDAC"	5.05587891644671	"control"	"C01_68"	0.703919277631142	0	0	NA	NA	NA
68	"C01"	"MTCO1"	9.90869890080501	"control"	"C01_68"	1.29862638534372	0	0	NA	NA	NA
69	"C01"	"VDAC"	5.90260016382506	"control"	"C01_69"	1.26840010921671	0	1	NA	NA	NA
69	"C01"	"MTCO1"	12.1882048317716	"control"	"C01_69"	2.15605653637473	0	1	NA	NA	NA
70	"C01"	"VDAC"	5.18893460283925	"control"	"C01_70"	0.792623068559501	0	0	NA	NA	NA
70	"C01"	"MTCO1"	11.2748680800125	"control"	"C01_70"	1.39896880197632	0	0	NA	NA	NA
71	"C01"	"VDAC"	5.45002711835501	"control"	"C01_71"	0.966684745570006	0	0	NA	NA	NA
71	"C01"	"MTCO1"	11.0005450392963	"control"	"C01_71"	1.89880395950439	0	0	NA	NA	NA
72	"C01"	"VDAC"	5.90444016202173	"control"	"C01_72"	1.26962677468115	0	1	NA	NA	NA
72	"C01"	"MTCO1"	12.2615040165213	"control"	"C01_72"	2.21101789946856	0	1	NA	NA	NA
73	"C01"	"VDAC"	5.5401635647273	"control"	"C01_73"	1.0267757098182	0	0	NA	NA	NA
73	"C01"	"MTCO1"	11.6853680825963	"control"	"C01_73"	2.02645681275464	0	0	NA	NA	NA
74	"C01"	"VDAC"	5.3272583883016	"control"	"C01_74"	0.884838925534403	0	0	NA	NA	NA
74	"C01"	"MTCO1"	11.0393067468102	"control"	"C01_74"	1.83608994613973	0	0	NA	NA	NA
75	"C01"	"VDAC"	5.18718716903672	"control"	"C01_75"	0.791458112691149	0	1	NA	NA	NA
75	"C01"	"MTCO1"	10.9562698887502	"control"	"C01_75"	1.24802923173604	0	1	NA	NA	NA
76	"C01"	"VDAC"	5.25409268078938	"control"	"C01_76"	0.836061787192917	0	0	NA	NA	NA
76	"C01"	"MTCO1"	10.2095976488906	"control"	"C01_76"	1.79269013469124	0	0	NA	NA	NA
77	"C01"	"VDAC"	5.51410393837117	"control"	"C01_77"	1.00940262558078	0	0	NA	NA	NA
77	"C01"	"MTCO1"	10.9515874077651	"control"	"C01_77"	1.93201138473518	0	0	NA	NA	NA
78	"C01"	"VDAC"	5.42920291106584	"control"	"C01_78"	0.952801940710559	0	1	NA	NA	NA
78	"C01"	"MTCO1"	10.598894003801	"control"	"C01_78"	1.72688588360709	0	1	NA	NA	NA
79	"C01"	"VDAC"	5.29781835572852	"control"	"C01_79"	0.865212237152347	0	0	NA	NA	NA
79	"C01"	"MTCO1"	10.658735890137	"control"	"C01_79"	1.8677121916879	0	0	NA	NA	NA
80	"C01"	"VDAC"	5.12463398892808	"control"	"C01_80"	0.749755992618722	0	0	NA	NA	NA
80	"C01"	"MTCO1"	10.5321332084987	"control"	"C01_80"	1.31159449783317	0	0	NA	NA	NA
81	"C01"	"VDAC"	5.27762831610488	"control"	"C01_81"	0.851752210736584	0	0	NA	NA	NA
81	"C01"	"MTCO1"	10.8763112179375	"control"	"C01_81"	1.53932834617557	0	0	NA	NA	NA
82	"C01"	"VDAC"	5.4600208056773	"control"	"C01_82"	0.973347203784868	0	0	NA	NA	NA
82	"C01"	"MTCO1"	10.868993570491	"control"	"C01_82"	1.80240595754236	0	0	NA	NA	NA
83	"C01"	"VDAC"	5.60628310693463	"control"	"C01_83"	1.07085540462309	0	0	NA	NA	NA
83	"C01"	"MTCO1"	10.688061798355	"control"	"C01_83"	1.85191035940039	0	0	NA	NA	NA
84	"C01"	"VDAC"	5.36078532083758	"control"	"C01_84"	0.907190213891721	0	0	NA	NA	NA
84	"C01"	"MTCO1"	11.3379047961733	"control"	"C01_84"	1.7652795460785	0	0	NA	NA	NA
85	"C01"	"VDAC"	4.9274489348318	"control"	"C01_85"	0.618299289887865	0	0	NA	NA	NA
85	"C01"	"MTCO1"	10.2674234332677	"control"	"C01_85"	1.20349191941932	0	0	NA	NA	NA
86	"C01"	"VDAC"	5.38173538231712	"control"	"C01_86"	0.921156921544745	0	0	NA	NA	NA
86	"C01"	"MTCO1"	11.257997314984	"control"	"C01_86"	1.54218568543189	0	0	NA	NA	NA
87	"C01"	"VDAC"	5.26529706670457	"control"	"C01_87"	0.843531377803048	0	0	NA	NA	NA
87	"C01"	"MTCO1"	10.4723276475966	"control"	"C01_87"	1.67479846398707	0	0	NA	NA	NA
88	"C01"	"VDAC"	5.37443609781123	"control"	"C01_88"	0.916290731874155	0	0	NA	NA	NA
88	"C01"	"MTCO1"	11.6549653190529	"control"	"C01_88"	1.70588381070235	0	0	NA	NA	NA
89	"C01"	"VDAC"	5.28656714633095	"control"	"C01_89"	0.857711430887298	0	0	NA	NA	NA
89	"C01"	"MTCO1"	10.9723404466623	"control"	"C01_89"	1.4549998350788	0	0	NA	NA	NA
90	"C01"	"VDAC"	5.22942755235784	"control"	"C01_90"	0.819618368238557	0	0	NA	NA	NA
90	"C01"	"MTCO1"	11.0756084024312	"control"	"C01_90"	1.48350658611612	0	0	NA	NA	NA
91	"C01"	"VDAC"	5.30967783989871	"control"	"C01_91"	0.873118559932476	0	0	NA	NA	NA
91	"C01"	"MTCO1"	10.6944748440765	"control"	"C01_91"	1.50668224321612	0	0	NA	NA	NA
