"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"MTCO1"	11.1689876039383	"control"	"C01_1"	2.60585925999469	0	0
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"MTCO1"	8.38588397682842	"control"	"C01_2"	1.62244814907611	0	0
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"MTCO1"	10.7159308681576	"control"	"C01_3"	2.75388032390667	0	0
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"MTCO1"	9.05366125816608	"control"	"C01_4"	2.06165610924988	0	0
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"MTCO1"	8.76027122993958	"control"	"C01_5"	1.60278073149557	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0
6	"C01"	"MTCO1"	8.74094712498638	"control"	"C01_6"	1.84094638007994	0	0
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"MTCO1"	8.10725757885958	"control"	"C01_7"	1.1643836021049	0	0
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"MTCO1"	8.91078263317319	"control"	"C01_8"	2.2586554378196	0	0
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"MTCO1"	9.77423395904839	"control"	"C01_9"	2.17920607180122	0	0
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"MTCO1"	8.44973017806991	"control"	"C01_10"	1.71139815836147	0	0
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"MTCO1"	8.51511587660548	"control"	"C01_11"	1.60843490338866	0	0
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"MTCO1"	9.50293093239055	"control"	"C01_12"	1.9743246610628	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	1
13	"C01"	"MTCO1"	9.01165201707281	"control"	"C01_13"	1.83171152017711	0	1
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0
