"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	1
1	"C01"	"NDUFB8"	7.85190394346555	"control"	"C01_1"	1.62268313924991	0	1
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	0
2	"C01"	"NDUFB8"	6.57515416591509	"control"	"C01_2"	0.731107942615787	0	0
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"NDUFB8"	7.63479233128562	"control"	"C01_3"	1.91387537775202	0	0
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	0
4	"C01"	"NDUFB8"	6.16298063474017	"control"	"C01_4"	1.18324667382191	0	0
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"NDUFB8"	6.37935444576367	"control"	"C01_5"	0.776102158224815	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0
6	"C01"	"NDUFB8"	6.84446380784614	"control"	"C01_6"	1.00704509514262	0	0
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	1
7	"C01"	"NDUFB8"	5.79997971411547	"control"	"C01_7"	0.460916412777159	0	1
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"NDUFB8"	5.68135178997956	"control"	"C01_8"	1.21371245368038	0	0
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"NDUFB8"	6.96693113401643	"control"	"C01_9"	1.12214278593877	0	0
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	1
10	"C01"	"NDUFB8"	6.55508368779177	"control"	"C01_10"	0.912614257115381	0	1
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	1
11	"C01"	"NDUFB8"	6.49895288134879	"control"	"C01_11"	0.812321617546162	0	1
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"NDUFB8"	6.75699508161207	"control"	"C01_12"	1.14573021161171	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"NDUFB8"	7.08713415492926	"control"	"C01_13"	1.06170773179281	0	0
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	0
14	"C01"	"NDUFB8"	6.52131119761504	"control"	"C01_14"	1.04437746485331	0	0
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0
15	"C01"	"NDUFB8"	6.44575346132666	"control"	"C01_15"	0.834558834455928	0	0
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	1
16	"C01"	"NDUFB8"	6.90031917361474	"control"	"C01_16"	1.21362753961385	0	1
