"fibreID"	"sampleID"	"Channel"	"Value"	"sbjType"	"obsID"	"trueValue"	"deficientStatus"	"validationSet"
1	"C01"	"VDAC"	6.51809055457094	"control"	"C01_1"	1.67872703638062	0	0
1	"C01"	"MTCO1"	11.9461309695923	"control"	"C01_1"	2.60585925999469	0	0
2	"C01"	"VDAC"	5.09666191392368	"control"	"C01_2"	0.731107942615787	0	1
2	"C01"	"MTCO1"	8.91145154237387	"control"	"C01_2"	1.62244814907611	0	1
3	"C01"	"VDAC"	6.46900387242355	"control"	"C01_3"	1.6460025816157	0	0
3	"C01"	"MTCO1"	12.2749663071027	"control"	"C01_3"	2.75388032390667	0	0
4	"C01"	"VDAC"	5.61770158377625	"control"	"C01_4"	1.0784677225175	0	1
4	"C01"	"MTCO1"	10.7507864973627	"control"	"C01_4"	2.06165610924988	0	1
5	"C01"	"VDAC"	5.14439444447267	"control"	"C01_5"	0.762929629648445	0	0
5	"C01"	"MTCO1"	10.0912451695537	"control"	"C01_5"	1.60278073149557	0	0
6	"C01"	"VDAC"	5.48431179042062	"control"	"C01_6"	0.989541193613748	0	0
6	"C01"	"MTCO1"	10.0682407786699	"control"	"C01_6"	1.84094638007994	0	0
7	"C01"	"VDAC"	4.84505220601635	"control"	"C01_7"	0.563368137344235	0	0
7	"C01"	"MTCO1"	9.4455989181923	"control"	"C01_7"	1.1643836021049	0	0
8	"C01"	"VDAC"	5.49812915378919	"control"	"C01_8"	0.998752769192794	0	0
8	"C01"	"MTCO1"	10.2371265480744	"control"	"C01_8"	2.2586554378196	0	0
9	"C01"	"VDAC"	5.63446542817217	"control"	"C01_9"	1.08964361878145	0	0
9	"C01"	"MTCO1"	11.0104647293884	"control"	"C01_9"	2.17920607180122	0	0
10	"C01"	"VDAC"	5.23312129603682	"control"	"C01_10"	0.822080864024548	0	0
10	"C01"	"MTCO1"	10.0355413432588	"control"	"C01_10"	1.71139815836147	0	0
11	"C01"	"VDAC"	5.29967107239833	"control"	"C01_11"	0.866447381598884	0	0
11	"C01"	"MTCO1"	10.2280527620683	"control"	"C01_11"	1.60843490338866	0	0
12	"C01"	"VDAC"	5.51740136751772	"control"	"C01_12"	1.01160091167848	0	0
12	"C01"	"MTCO1"	10.7691902612191	"control"	"C01_12"	1.9743246610628	0	0
13	"C01"	"VDAC"	5.60099648410997	"control"	"C01_13"	1.06733098940665	0	0
13	"C01"	"MTCO1"	10.3821402473609	"control"	"C01_13"	1.83171152017711	0	0
14	"C01"	"VDAC"	5.67260111426097	"control"	"C01_14"	1.11506740950731	0	1
14	"C01"	"MTCO1"	10.1780511020814	"control"	"C01_14"	1.97458366495567	0	1
15	"C01"	"VDAC"	5.26415022245966	"control"	"C01_15"	0.842766814973108	0	0
15	"C01"	"MTCO1"	9.27254789479646	"control"	"C01_15"	1.72750220240145	0	0
16	"C01"	"VDAC"	5.74367640711638	"control"	"C01_16"	1.16245093807759	0	0
16	"C01"	"MTCO1"	10.6123562458089	"control"	"C01_16"	2.12903095993204	0	0
17	"C01"	"VDAC"	5.63347209321395	"control"	"C01_17"	1.08898139547597	0	0
17	"C01"	"MTCO1"	11.01482426755	"control"	"C01_17"	2.21690886843705	0	0
18	"C01"	"VDAC"	5.40807665153474	"control"	"C01_18"	0.938717767689825	0	0
18	"C01"	"MTCO1"	10.9223149304282	"control"	"C01_18"	1.68007890946903	0	0
19	"C01"	"VDAC"	5.08254862353702	"control"	"C01_19"	0.721699082358016	0	0
19	"C01"	"MTCO1"	8.91334025464356	"control"	"C01_19"	1.50068411231519	0	0
20	"C01"	"VDAC"	5.00739826646527	"control"	"C01_20"	0.671598844310178	0	1
20	"C01"	"MTCO1"	9.26652933867751	"control"	"C01_20"	1.58590741497629	0	1
21	"C01"	"VDAC"	5.6525840664281	"control"	"C01_21"	1.10172271095207	0	0
21	"C01"	"MTCO1"	10.753631310117	"control"	"C01_21"	2.07710235929973	0	0
22	"C01"	"VDAC"	5.08640063405269	"control"	"C01_22"	0.724267089368457	0	1
22	"C01"	"MTCO1"	9.92296468501124	"control"	"C01_22"	1.5379789484964	0	1
23	"C01"	"VDAC"	5.67844274221789	"control"	"C01_23"	1.11896182814526	0	0
23	"C01"	"MTCO1"	10.0241911413699	"control"	"C01_23"	1.92234968321988	0	0
24	"C01"	"VDAC"	5.00369845662525	"control"	"C01_24"	0.669132304416835	0	0
24	"C01"	"MTCO1"	9.67245347525733	"control"	"C01_24"	1.15464012015914	0	0
25	"C01"	"VDAC"	5.16131232726233	"control"	"C01_25"	0.774208218174886	0	0
25	"C01"	"MTCO1"	10.1196971812196	"control"	"C01_25"	1.38297760852214	0	0
26	"C01"	"VDAC"	5.60194548094727	"control"	"C01_26"	1.06796365396485	0	0
26	"C01"	"MTCO1"	9.79443195605644	"control"	"C01_26"	1.97309628938355	0	0
27	"C01"	"VDAC"	5.56084736030805	"control"	"C01_27"	1.04056490687203	0	0
27	"C01"	"MTCO1"	9.8878963274399	"control"	"C01_27"	2.17034764058199	0	0
28	"C01"	"VDAC"	5.41176924013178	"control"	"C01_28"	0.941179493421184	0	0
28	"C01"	"MTCO1"	10.36248102075	"control"	"C01_28"	1.90526367856434	0	0
29	"C01"	"VDAC"	5.33852578645918	"control"	"C01_29"	0.89235052430612	0	0
29	"C01"	"MTCO1"	10.004327588086	"control"	"C01_29"	1.47079362481012	0	0
30	"C01"	"VDAC"	5.21370474068654	"control"	"C01_30"	0.809136493791027	0	0
30	"C01"	"MTCO1"	9.83937809795382	"control"	"C01_30"	1.4052664728001	0	0
31	"C01"	"VDAC"	5.14990244339169	"control"	"C01_31"	0.766601628927795	0	0
31	"C01"	"MTCO1"	9.44154299277711	"control"	"C01_31"	1.41484626316092	0	0
32	"C01"	"VDAC"	5.24296513708569	"control"	"C01_32"	0.828643424723796	0	0
32	"C01"	"MTCO1"	10.3068256969726	"control"	"C01_32"	1.56365022926403	0	0
33	"C01"	"VDAC"	5.69114909068608	"control"	"C01_33"	1.12743272712406	0	1
33	"C01"	"MTCO1"	9.83153794857786	"control"	"C01_33"	2.35753834814666	0	1
34	"C01"	"VDAC"	5.54929136660945	"control"	"C01_34"	1.03286091107297	0	0
34	"C01"	"MTCO1"	10.409607953057	"control"	"C01_34"	2.11515962429288	0	0
35	"C01"	"VDAC"	5.62180243068328	"control"	"C01_35"	1.08120162045552	0	0
35	"C01"	"MTCO1"	10.8718817906523	"control"	"C01_35"	1.79229869815134	0	0
36	"C01"	"VDAC"	5.71337083689466	"control"	"C01_36"	1.14224722459644	0	0
36	"C01"	"MTCO1"	11.1605132659922	"control"	"C01_36"	1.86090882302657	0	0
37	"C01"	"VDAC"	5.64445422834189	"control"	"C01_37"	1.09630281889459	0	1
37	"C01"	"MTCO1"	10.647388186359	"control"	"C01_37"	2.12095533836978	0	1
38	"C01"	"VDAC"	5.17235897712109	"control"	"C01_38"	0.781572651414062	0	0
38	"C01"	"MTCO1"	9.38719204547168	"control"	"C01_38"	1.44402912873886	0	0
39	"C01"	"VDAC"	5.492400789042	"control"	"C01_39"	0.994933859361335	0	0
39	"C01"	"MTCO1"	10.6590955303394	"control"	"C01_39"	1.76987675795642	0	0
40	"C01"	"VDAC"	5.66052354934736	"control"	"C01_40"	1.10701569956491	0	0
40	"C01"	"MTCO1"	10.7121266546822	"control"	"C01_40"	2.04891708348387	0	0
41	"C01"	"VDAC"	5.56983389009098	"control"	"C01_41"	1.04655592672732	0	0
41	"C01"	"MTCO1"	10.6903632062602	"control"	"C01_41"	2.02872016608397	0	0
42	"C01"	"VDAC"	5.26283866274264	"control"	"C01_42"	0.841892441828426	0	1
42	"C01"	"MTCO1"	9.31962303770465	"control"	"C01_42"	1.85472442593099	0	1
43	"C01"	"VDAC"	5.44641836066176	"control"	"C01_43"	0.964278907107843	0	0
43	"C01"	"MTCO1"	10.6372915345545	"control"	"C01_43"	1.9091683233317	0	0
44	"C01"	"VDAC"	4.98965193746285	"control"	"C01_44"	0.659767958308565	0	0
44	"C01"	"MTCO1"	9.70191188051265	"control"	"C01_44"	1.2840155119687	0	0
45	"C01"	"VDAC"	5.58999617862152	"control"	"C01_45"	1.05999745241435	0	1
45	"C01"	"MTCO1"	10.3738815456677	"control"	"C01_45"	2.03984196883829	0	1
46	"C01"	"VDAC"	5.37738401896628	"control"	"C01_46"	0.918256012644187	0	0
46	"C01"	"MTCO1"	10.8804437415871	"control"	"C01_46"	1.84651670259575	0	0
47	"C01"	"VDAC"	4.88470724388995	"control"	"C01_47"	0.589804829259969	0	0
47	"C01"	"MTCO1"	9.45114108049568	"control"	"C01_47"	1.18562366574107	0	0
48	"C01"	"VDAC"	5.41193805097862	"control"	"C01_48"	0.941292033985745	0	0
48	"C01"	"MTCO1"	10.3838750972629	"control"	"C01_48"	1.78328484230304	0	0
49	"C01"	"VDAC"	5.63288609526747	"control"	"C01_49"	1.08859073017831	0	0
49	"C01"	"MTCO1"	10.8409495114519	"control"	"C01_49"	2.09953740563481	0	0
50	"C01"	"VDAC"	4.89618505022577	"control"	"C01_50"	0.597456700150512	0	0
50	"C01"	"MTCO1"	9.03331766740082	"control"	"C01_50"	1.09987891316052	0	0
51	"C01"	"VDAC"	5.65036741324566	"control"	"C01_51"	1.10024494216377	0	0
51	"C01"	"MTCO1"	10.2268460976055	"control"	"C01_51"	2.10425370712348	0	0
52	"C01"	"VDAC"	5.46943991030902	"control"	"C01_52"	0.979626606872681	0	0
52	"C01"	"MTCO1"	10.2205846933067	"control"	"C01_52"	1.68265262855341	0	0
53	"C01"	"VDAC"	5.55752964598574	"control"	"C01_53"	1.03835309732383	0	0
53	"C01"	"MTCO1"	9.61509434170693	"control"	"C01_53"	2.13644765351965	0	0
54	"C01"	"VDAC"	5.19073577020168	"control"	"C01_54"	0.79382384680112	0	1
54	"C01"	"MTCO1"	9.6102251685059	"control"	"C01_54"	1.54177926390429	0	1
55	"C01"	"VDAC"	5.84753105911208	"control"	"C01_55"	1.23168737274139	0	1
55	"C01"	"MTCO1"	11.1797719390913	"control"	"C01_55"	2.0894280069049	0	1
56	"C01"	"VDAC"	5.89849955980461	"control"	"C01_56"	1.26566637320307	0	0
56	"C01"	"MTCO1"	11.1361037190839	"control"	"C01_56"	2.19538634148215	0	0
57	"C01"	"VDAC"	5.32578318420788	"control"	"C01_57"	0.883855456138584	0	0
57	"C01"	"MTCO1"	10.1508436072592	"control"	"C01_57"	1.84694588480877	0	0
58	"C01"	"VDAC"	5.60176094495516	"control"	"C01_58"	1.06784062997011	0	0
58	"C01"	"MTCO1"	10.3303752060625	"control"	"C01_58"	1.98988401440798	0	0
59	"C01"	"VDAC"	5.31320310603085	"control"	"C01_59"	0.8754687373539	0	0
59	"C01"	"MTCO1"	10.5992496723199	"control"	"C01_59"	1.48700120813943	0	0
60	"C01"	"VDAC"	6.42592163492003	"control"	"C01_60"	1.61728108994669	0	0
60	"C01"	"MTCO1"	12.0019965297724	"control"	"C01_60"	2.40928329604901	0	0
61	"C01"	"VDAC"	5.13993377522053	"control"	"C01_61"	0.759955850147022	0	0
61	"C01"	"MTCO1"	9.85143174558644	"control"	"C01_61"	1.33308535740611	0	0
62	"C01"	"VDAC"	5.52594839934464	"control"	"C01_62"	1.01729893289642	0	0
62	"C01"	"MTCO1"	10.031427944763	"control"	"C01_62"	2.04344419929064	0	0
63	"C01"	"VDAC"	5.03972077083992	"control"	"C01_63"	0.693147180559945	0	0
63	"C01"	"MTCO1"	9.5363140223347	"control"	"C01_63"	1.22701809350677	0	0
64	"C01"	"VDAC"	5.09800747473643	"control"	"C01_64"	0.732004983157618	0	1
64	"C01"	"MTCO1"	9.54024853514211	"control"	"C01_64"	1.33797578392334	0	1
65	"C01"	"VDAC"	5.59192156346149	"control"	"C01_65"	1.06128104230766	0	0
65	"C01"	"MTCO1"	10.8371753489413	"control"	"C01_65"	2.1553842026373	0	0
66	"C01"	"VDAC"	4.9669792460997	"control"	"C01_66"	0.644652830733136	0	0
66	"C01"	"MTCO1"	8.64494168926162	"control"	"C01_66"	1.38777255804829	0	0
67	"C01"	"VDAC"	5.0856896389814	"control"	"C01_67"	0.723793092654263	0	0
67	"C01"	"MTCO1"	9.39259515613153	"control"	"C01_67"	1.28254619187715	0	0
68	"C01"	"VDAC"	5.05587891644671	"control"	"C01_68"	0.703919277631142	0	0
68	"C01"	"MTCO1"	9.42029032713423	"control"	"C01_68"	1.29862638534372	0	0
69	"C01"	"VDAC"	5.90260016382506	"control"	"C01_69"	1.26840010921671	0	0
69	"C01"	"MTCO1"	11.0383501564196	"control"	"C01_69"	2.15605653637473	0	0
70	"C01"	"VDAC"	5.18893460283925	"control"	"C01_70"	0.792623068559501	0	0
70	"C01"	"MTCO1"	9.66358612879101	"control"	"C01_70"	1.39896880197632	0	0
71	"C01"	"VDAC"	5.45002711835501	"control"	"C01_71"	0.966684745570006	0	0
71	"C01"	"MTCO1"	10.065874269709	"control"	"C01_71"	1.89880395950439	0	0
72	"C01"	"VDAC"	5.90444016202173	"control"	"C01_72"	1.26962677468115	0	1
72	"C01"	"MTCO1"	10.547248919534	"control"	"C01_72"	2.21101789946856	0	1
73	"C01"	"VDAC"	5.5401635647273	"control"	"C01_73"	1.0267757098182	0	0
73	"C01"	"MTCO1"	10.0110734514993	"control"	"C01_73"	2.02645681275464	0	0
74	"C01"	"VDAC"	5.3272583883016	"control"	"C01_74"	0.884838925534403	0	0
74	"C01"	"MTCO1"	10.3076434551357	"control"	"C01_74"	1.83608994613973	0	0
75	"C01"	"VDAC"	5.18718716903672	"control"	"C01_75"	0.791458112691149	0	1
75	"C01"	"MTCO1"	9.45890576420215	"control"	"C01_75"	1.24802923173604	0	1
76	"C01"	"VDAC"	5.25409268078938	"control"	"C01_76"	0.836061787192917	0	0
76	"C01"	"MTCO1"	9.44465286600308	"control"	"C01_76"	1.79269013469124	0	0
77	"C01"	"VDAC"	5.51410393837117	"control"	"C01_77"	1.00940262558078	0	1
77	"C01"	"MTCO1"	11.0480546126267	"control"	"C01_77"	1.93201138473518	0	1
78	"C01"	"VDAC"	5.42920291106584	"control"	"C01_78"	0.952801940710559	0	0
78	"C01"	"MTCO1"	9.84086859204983	"control"	"C01_78"	1.72688588360709	0	0
79	"C01"	"VDAC"	5.29781835572852	"control"	"C01_79"	0.865212237152347	0	0
79	"C01"	"MTCO1"	10.4683686243845	"control"	"C01_79"	1.8677121916879	0	0
80	"C01"	"VDAC"	5.12463398892808	"control"	"C01_80"	0.749755992618722	0	0
80	"C01"	"MTCO1"	9.47237305657924	"control"	"C01_80"	1.31159449783317	0	0
81	"C01"	"VDAC"	5.27762831610488	"control"	"C01_81"	0.851752210736584	0	0
81	"C01"	"MTCO1"	9.63069249471724	"control"	"C01_81"	1.53932834617557	0	0
82	"C01"	"VDAC"	5.4600208056773	"control"	"C01_82"	0.973347203784868	0	0
82	"C01"	"MTCO1"	10.109876698501	"control"	"C01_82"	1.80240595754236	0	0
83	"C01"	"VDAC"	5.60628310693463	"control"	"C01_83"	1.07085540462309	0	1
83	"C01"	"MTCO1"	10.544693412881	"control"	"C01_83"	1.85191035940039	0	1
84	"C01"	"VDAC"	5.36078532083758	"control"	"C01_84"	0.907190213891721	0	0
84	"C01"	"MTCO1"	9.9405517801143	"control"	"C01_84"	1.7652795460785	0	0
85	"C01"	"VDAC"	4.9274489348318	"control"	"C01_85"	0.618299289887865	0	0
85	"C01"	"MTCO1"	9.08769524795336	"control"	"C01_85"	1.20349191941932	0	0
86	"C01"	"VDAC"	5.38173538231712	"control"	"C01_86"	0.921156921544745	0	0
86	"C01"	"MTCO1"	10.5581822949354	"control"	"C01_86"	1.54218568543189	0	0
87	"C01"	"VDAC"	5.26529706670457	"control"	"C01_87"	0.843531377803048	0	0
87	"C01"	"MTCO1"	10.2008779132941	"control"	"C01_87"	1.67479846398707	0	0
88	"C01"	"VDAC"	5.37443609781123	"control"	"C01_88"	0.916290731874155	0	0
88	"C01"	"MTCO1"	9.95503400298932	"control"	"C01_88"	1.70588381070235	0	0
89	"C01"	"VDAC"	5.28656714633095	"control"	"C01_89"	0.857711430887298	0	0
89	"C01"	"MTCO1"	9.71482133688789	"control"	"C01_89"	1.4549998350788	0	0
90	"C01"	"VDAC"	5.22942755235784	"control"	"C01_90"	0.819618368238557	0	0
90	"C01"	"MTCO1"	10.0662342621487	"control"	"C01_90"	1.48350658611612	0	0
91	"C01"	"VDAC"	5.30967783989871	"control"	"C01_91"	0.873118559932476	0	0
91	"C01"	"MTCO1"	9.79856571261263	"control"	"C01_91"	1.50668224321612	0	0
92	"C01"	"VDAC"	5.32699177806527	"control"	"C01_92"	0.884661185376844	0	0
92	"C01"	"MTCO1"	9.695777808998	"control"	"C01_92"	1.66885118476879	0	0
93	"C01"	"VDAC"	5.17458692599121	"control"	"C01_93"	0.783057950660807	0	0
93	"C01"	"MTCO1"	9.43318416405273	"control"	"C01_93"	1.34902296643025	0	0
94	"C01"	"VDAC"	5.60493554921334	"control"	"C01_94"	1.0699570328089	0	0
94	"C01"	"MTCO1"	10.8020181946018	"control"	"C01_94"	1.92717232992679	0	0
95	"C01"	"VDAC"	5.40261796854877	"control"	"C01_95"	0.935078645699179	0	0
95	"C01"	"MTCO1"	10.0398973838113	"control"	"C01_95"	1.73864964384138	0	0
96	"C01"	"VDAC"	5.0013911588924	"control"	"C01_96"	0.667594105928269	0	0
96	"C01"	"MTCO1"	9.20828547964777	"control"	"C01_96"	1.3248092774936	0	0
97	"C01"	"VDAC"	5.8233900028925	"control"	"C01_97"	1.21559333526166	0	0
97	"C01"	"MTCO1"	10.8859416897613	"control"	"C01_97"	2.05534399016175	0	0
98	"C01"	"VDAC"	5.79233367849104	"control"	"C01_98"	1.19488911899403	0	0
98	"C01"	"MTCO1"	11.4575363788378	"control"	"C01_98"	1.99049405564008	0	0
99	"C01"	"VDAC"	5.64321623497543	"control"	"C01_99"	1.09547748998362	0	0
99	"C01"	"MTCO1"	10.6002429286201	"control"	"C01_99"	2.00388796036728	0	0
100	"C01"	"VDAC"	5.62566583330862	"control"	"C01_100"	1.08377722220574	0	0
100	"C01"	"MTCO1"	11.4043249963204	"control"	"C01_100"	1.88255662062219	0	0
101	"C01"	"VDAC"	6.24384967155219	"control"	"C01_101"	1.4958997810348	0	0
101	"C01"	"MTCO1"	11.0425096171869	"control"	"C01_101"	2.35610104634408	0	0
102	"C01"	"VDAC"	5.51488332099863	"control"	"C01_102"	1.00992221399909	0	1
102	"C01"	"MTCO1"	10.2232422619794	"control"	"C01_102"	1.92728763688642	0	1
103	"C01"	"VDAC"	5.62907396380838	"control"	"C01_103"	1.08604930920558	0	0
103	"C01"	"MTCO1"	10.8295613927171	"control"	"C01_103"	1.89261547278735	0	0
104	"C01"	"VDAC"	5.09298080379563	"control"	"C01_104"	0.728653869197088	0	0
104	"C01"	"MTCO1"	9.78485656517771	"control"	"C01_104"	1.21326683005602	0	0
105	"C01"	"VDAC"	5.34775178518137	"control"	"C01_105"	0.898501190120913	0	1
105	"C01"	"MTCO1"	10.3152612369326	"control"	"C01_105"	1.61094810651675	0	1
106	"C01"	"VDAC"	5.0535457538551	"control"	"C01_106"	0.702363835903401	0	0
106	"C01"	"MTCO1"	9.31379658833076	"control"	"C01_106"	1.38474995914487	0	0
107	"C01"	"VDAC"	5.99915482120447	"control"	"C01_107"	1.33276988080298	0	0
107	"C01"	"MTCO1"	10.6082719949677	"control"	"C01_107"	2.31295459637817	0	0
108	"C01"	"VDAC"	5.59442320699961	"control"	"C01_108"	1.06294880466641	0	0
108	"C01"	"MTCO1"	10.6360330486947	"control"	"C01_108"	1.96839253818256	0	0
109	"C01"	"VDAC"	5.79437613748757	"control"	"C01_109"	1.19625075832505	0	0
109	"C01"	"MTCO1"	10.9992936592907	"control"	"C01_109"	2.21357371529931	0	0
110	"C01"	"VDAC"	4.91328090251625	"control"	"C01_110"	0.608853935010833	0	0
110	"C01"	"MTCO1"	9.27001572006608	"control"	"C01_110"	1.20007299424202	0	0
111	"C01"	"VDAC"	5.97846129539696	"control"	"C01_111"	1.31897419693131	0	0
111	"C01"	"MTCO1"	11.3743533404994	"control"	"C01_111"	2.32269404591676	0	0
112	"C01"	"VDAC"	5.55897910351603	"control"	"C01_112"	1.03931940234402	0	0
112	"C01"	"MTCO1"	10.4362881972885	"control"	"C01_112"	1.7544700809989	0	0
113	"C01"	"VDAC"	5.07586709835137	"control"	"C01_113"	0.717244732234244	0	0
113	"C01"	"MTCO1"	10.0573231736969	"control"	"C01_113"	1.35847185540774	0	0
114	"C01"	"VDAC"	5.99937170854041	"control"	"C01_114"	1.33291447236027	0	0
114	"C01"	"MTCO1"	11.3079632746719	"control"	"C01_114"	2.20598695543811	0	0
115	"C01"	"VDAC"	5.70792643511879	"control"	"C01_115"	1.13861762341253	0	0
115	"C01"	"MTCO1"	10.8378242267003	"control"	"C01_115"	2.06253558962363	0	0
116	"C01"	"VDAC"	5.20704949988604	"control"	"C01_116"	0.804699666590693	0	1
116	"C01"	"MTCO1"	10.2223694719354	"control"	"C01_116"	1.40704039914654	0	1
117	"C01"	"VDAC"	5.32214630022704	"control"	"C01_117"	0.881430866818024	0	1
117	"C01"	"MTCO1"	10.2879230370514	"control"	"C01_117"	1.58506932149304	0	1
